freq	iccs	leg_stat	sex	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS0101	PER_CNV	T	NR	Germany		392.0	380.0	325.0	355.0	288.0	320.0	335.0	320.0	298.0	297.0	342.0	310.0	282.0	283.0	263.0
A	ICCS0101	PER_CNV	T	NR	Denmark	22.0	35.0	54.0	26.0	34.0	24.0	25.0	36.0	20.0	33.0	32.0	23.0	40.0	35.0	33.0	41.0
A	ICCS0101	PER_CNV	T	NR	Estonia			53.0	40.0	59.0	69.0	32.0	36.0	36.0	29.0	28.0	35.0	28.0	29.0	29.0	
A	ICCS0101	PER_CNV	T	NR	Greece														242.0	220.0	149.0
A	ICCS0101	PER_CNV	T	NR	Spain					84.0	95.0	227.0	245.0	190.0	194.0	160.0	203.0	215.0	187.0	196.0	214.0
A	ICCS0101	PER_CNV	T	NR	Finland	93.0	73.0	74.0	82.0	71.0	67.0	74.0	55.0	54.0	48.0	40.0	54.0	58.0	54.0	50.0	47.0
A	ICCS0101	PER_CNV	T	NR	France	661.0	624.0	657.0	511.0	306.0	298.0	282.0	293.0	320.0	314.0	295.0	323.0	289.0	325.0	355.0	277.0
A	ICCS0101	PER_CNV	T	NR	Croatia	43.0	49.0	34.0	46.0	47.0	52.0	47.0	31.0	70.0	63.0	54.0	75.0	58.0	66.0	74.0	77.0
A	ICCS0101	PER_CNV	T	NR	Hungary	136.0	163.0	138.0	110.0	136.0	121.0	156.0	75.0	112.0	91.0	86.0	87.0	47.0	47.0	69.0	55.0
A	ICCS0101	PER_CNV	T	NR	Ireland			16.0	20.0	20.0	18.0	21.0	21.0								
A	ICCS0101	PER_CNV	T	NR	Iceland						1.0		3.0	1.0				0.0	3.0	0.0	2.0
A	ICCS0101	PER_CNV	T	NR	Italy	616.0	596.0	590.0	451.0	493.0	535.0	602.0	517.0	612.0	590.0	672.0					
A	ICCS0101	PER_CNV	T	NR	Liechtenstein			0.0													
A	ICCS0101	PER_CNV	T	NR	Lithuania	276.0	213.0	237.0	217.0	188.0	173.0	197.0	130.0	145.0	148.0	114.0	95.0	64.0	77.0	79.0	49.0
A	ICCS0101	PER_CNV	T	NR	Luxembourg									2.0	1.0	0.0	1.0	1.0	4.0	12.0	5.0
A	ICCS0101	PER_CNV	T	NR	Latvia	105.0	80.0	78.0	63.0	84.0	104.0	122.0	116.0	103.0	106.0	102.0	76.0	69.0	76.0	94.0	67.0
A	ICCS0101	PER_CNV	T	NR	Montenegro		28.0	4.0	6.0	6.0	36.0	20.0	15.0	11.0	12.0	6.0	10.0	10.0	10.0	3.0	5.0
A	ICCS0101	PER_CNV	T	NR	North Macedonia	33.0	54.0	34.0	39.0	38.0	33.0	40.0							18.0	22.0	28.0
A	ICCS0101	PER_CNV	T	NR	Malta	1.0	4.0	3.0	3.0	2.0	2.0	0.0	3.0	1.0	1.0	7.0	7.0	2.0	1.0	1.0	2.0
A	ICCS0101	PER_CNV	T	NR	Netherlands						704.0	587.0	530.0	479.0	550.0	585.0	586.0	594.0	675.0	724.0	799.0
A	ICCS0101	PER_CNV	T	NR	Norway	19.0	23.0	29.0	22.0	27.0	27.0	25.0	24.0	26.0	31.0	24.0	19.0	23.0	27.0	22.0	14.0
A	ICCS0101	PER_CNV	T	NR	Poland	345.0	344.0	359.0	351.0	349.0	325.0	257.0	248.0	257.0	210.0	173.0	214.0	164.0			
A	ICCS0101	PER_CNV	T	NR	Portugal	121.0	160.0	120.0	138.0	135.0	132.0	118.0	109.0	93.0	63.0	76.0	62.0	82.0	74.0	71.0	84.0
A	ICCS0101	PER_CNV	T	NR	Romania	715.0	767.0	883.0	986.0	802.0	828.0	872.0	834.0	900.0	781.0	686.0	735.0	575.0	522.0	573.0	559.0
A	ICCS0101	PER_CNV	T	NR	Serbia	119.0	106.0	139.0	133.0	120.0	125.0	139.0	90.0	105.0	96.0	70.0	79.0	74.0	106.0	42.0	79.0
A	ICCS0101	PER_CNV	T	NR	Sweden	149.0	150.0	166.0	134.0	130.0	146.0	136.0	156.0	168.0	143.0	170.0	195.0	212.0	250.0	221.0	311.0
A	ICCS0101	PER_CNV	T	NR	Slovenia	30.0	23.0	18.0	28.0	24.0	39.0	37.0	22.0	22.0	21.0	35.0	19.0	17.0	21.0	14.0	21.0
A	ICCS0101	PER_CNV	T	NR	Slovakia	50.0	46.0	60.0	43.0	44.0	41.0	46.0	28.0	32.0	31.0	36.0	31.0	37.0	49.0	43.0	32.0
A	ICCS0101	PER_CNV	T	NR	Turkey		14992.0	15871.0	15215.0	17802.0	7227.0	6381.0	6539.0	5762.0	5262.0	6724.0	7181.0	5852.0	7578.0	7745.0	7862.0
A	ICCS0101	PER_CNV	T	NR	England and Wales	439.0	376.0	346.0	343.0	356.0	321.0	347.0	266.0	295.0							
A	ICCS0101	PER_CNV	T	NR	Scotland	60.0	52.0	49.0	53.0	48.0	47.0	31.0	27.0	29.0	30.0						
A	ICCS0101	PER_CNV	T	NR	Northern Ireland	10.0	16.0	15.0	13.0	9.0	13.0	7.0	7.0	13.0	11.0	16.0					
A	ICCS0101	PER_CNV	T	NR	Kosovo	56.0	77.0	76.0	90.0	59.0	43.0	79.0	97.0	67.0	80.0	121.0	99.0				
A	ICCS0101	PER_CNV	T	P_HTHAB	Albania	3.03						6.04	5.82	4.69	3.3	3.97	2.55	2.18	3.39	3.44	2.72
A	ICCS0101	PER_CNV	T	P_HTHAB	Austria	0.31	0.24	0.47	0.35	0.46	0.39	0.41	0.29	0.37	0.27	0.5	0.37	0.44	0.44	0.31	0.34
A	ICCS0101	PER_CNV	T	P_HTHAB	Bosnia and Herzegovina	2.99	2.71	2.89	2.84	2.81											
A	ICCS0101	PER_CNV	T	P_HTHAB	Belgium			1.96	2.24	2.65	2.23	2.05	0.77	0.84	0.85	0.85	0.76	0.45			
A	ICCS0101	PER_CNV	T	P_HTHAB	Bulgaria	1.9	1.55	1.7	1.55	1.46	1.04	1.02	1.36	1.15	1.07	1.02	0.81	0.56	0.81	0.64	0.81
A	ICCS0101	PER_CNV	T	P_HTHAB	Switzerland	0.53	0.47	0.62	0.38	0.52	0.42	0.43	0.46	0.4	0.45	0.42	0.29	0.26	0.45	0.3	0.09
A	ICCS0101	PER_CNV	T	P_HTHAB	Cyprus	0.52	0.63	1.59	0.24	1.04	2.08	0.7	0.35	0.71	1.87	0.23	0.8	1.91	1.23	0.99	
A	ICCS0101	PER_CNV	T	P_HTHAB	Czechia	1.31	1.06	1.04	1.25	1.06	1.19	1.3	1.08	0.94	0.78	0.97	0.71	0.99	0.97	0.84	0.86
A	ICCS0101	PER_CNV	T	P_HTHAB	Germany		0.48	0.46	0.41	0.44	0.36	0.4	0.41	0.39	0.36	0.36	0.41	0.37	0.34	0.34	0.32
A	ICCS0101	PER_CNV	T	P_HTHAB	Denmark	0.4	0.64	0.98	0.47	0.61	0.43	0.44	0.64	0.35	0.57	0.55	0.4	0.69	0.6	0.56	0.69
A	ICCS0101	PER_CNV	T	P_HTHAB	Estonia			3.98	3.01	4.45	5.23	2.43	2.74	2.74	2.2	2.12	2.64	2.11	2.18	2.18	
A	ICCS0101	PER_CNV	T	P_HTHAB	Greece														2.27	2.1	1.43
A	ICCS0101	PER_CNV	T	P_HTHAB	Spain					0.18	0.2	0.49	0.53	0.41	0.42	0.34	0.43	0.45	0.39	0.41	0.45
A	ICCS0101	PER_CNV	T	P_HTHAB	European Union - Aggregate								0.96	0.99	0.93	0.92	0.92	0.84	0.98	1.11	0.97
A	ICCS0101	PER_CNV	T	P_HTHAB	Finland	1.75	1.37	1.38	1.53	1.31	1.23	1.36	1.01	0.98	0.87	0.73	0.98	1.05	0.98	0.9	0.84
A	ICCS0101	PER_CNV	T	P_HTHAB	France	1.03	0.97	1.02	0.79	0.47	0.45	0.43	0.44	0.48	0.47	0.44	0.48	0.43	0.48	0.52	0.41
A	ICCS0101	PER_CNV	T	P_HTHAB	Croatia	1.0	1.14	0.79	1.07	1.1	1.22	1.11	0.73	1.67	1.52	1.32	1.84	1.43	1.64	1.92	2.0
A	ICCS0101	PER_CNV	T	P_HTHAB	Hungary	1.35	1.62	1.38	1.1	1.37	1.22	1.58	0.76	1.14	0.93	0.88	0.89	0.48	0.48	0.71	0.57
A	ICCS0101	PER_CNV	T	P_HTHAB	Ireland			0.35	0.44	0.44	0.39	0.46	0.45								
A	ICCS0101	PER_CNV	T	P_HTHAB	Iceland						0.31		0.91	0.3				0.0	0.81	0.0	0.52
A	ICCS0101	PER_CNV	T	P_HTHAB	Italy	1.05	1.01	1.0	0.76	0.83	0.9	0.99	0.85	1.01	0.97	1.11					
A	ICCS0101	PER_CNV	T	P_HTHAB	Liechtenstein			0.0													
A	ICCS0101	PER_CNV	T	P_HTHAB	Lithuania	8.59	6.69	7.54	7.11	6.26	5.82	6.69	4.45	5.02	5.2	4.06	3.4	2.29	2.75	2.82	1.71
A	ICCS0101	PER_CNV	T	P_HTHAB	Luxembourg									0.35	0.17	0.0	0.16	0.16	0.63	1.86	0.76
A	ICCS0101	PER_CNV	T	P_HTHAB	Latvia	4.79	3.7	3.68	3.04	4.11	5.14	6.1	5.84	5.23	5.44	5.27	3.96	3.62	4.01	5.01	3.56
A	ICCS0101	PER_CNV	T	P_HTHAB	Montenegro		4.54	0.65	0.97	0.97	5.8	3.22	2.41	1.77	1.93	0.96	1.61	1.61	1.61	0.49	0.81
A	ICCS0101	PER_CNV	T	P_HTHAB	North Macedonia	1.61	2.64	1.66	1.9	1.84	1.6	1.94							0.87	1.2	1.53
A	ICCS0101	PER_CNV	T	P_HTHAB	Malta	0.25	0.97	0.72	0.72	0.48	0.47	0.0	0.7	0.23	0.22	1.47	1.42	0.39	0.19	0.19	0.37
A	ICCS0101	PER_CNV	T	P_HTHAB	Netherlands						4.2	3.49	3.14	2.82	3.22	3.4	3.39	3.41	3.86	4.12	4.49
A	ICCS0101	PER_CNV	T	P_HTHAB	Norway	0.4	0.48	0.6	0.45	0.54	0.53	0.49	0.46	0.5	0.59	0.45	0.36	0.43	0.5	0.41	0.26
A	ICCS0101	PER_CNV	T	P_HTHAB	Poland	0.91	0.9	0.94	0.92	0.92	0.85	0.68	0.65	0.68	0.55	0.46	0.56	0.43			
A	ICCS0101	PER_CNV	T	P_HTHAB	Portugal	1.15	1.51	1.13	1.31	1.28	1.26	1.13	1.05	0.9	0.61	0.74	0.6	0.79	0.71	0.69	0.8
A	ICCS0101	PER_CNV	T	P_HTHAB	Romania	3.46	3.75	4.11	4.6	3.99	4.14	4.37	4.2	4.55	3.98	3.51	3.79	2.97	2.72	3.01	2.93
A	ICCS0101	PER_CNV	T	P_HTHAB	Serbia	1.62	1.45	1.9	1.83	1.66	1.74	1.94	1.27	1.48	1.36	1.0	1.13	1.07	1.54	0.62	1.19
A	ICCS0101	PER_CNV	T	P_HTHAB	Sweden	1.62	1.62	1.78	1.42	1.37	1.53	1.41	1.6	1.71	1.43	1.68	1.91	2.05	2.41	2.11	2.96
A	ICCS0101	PER_CNV	T	P_HTHAB	Slovenia	1.49	1.13	0.88	1.37	1.17	1.89	1.8	1.07	1.07	1.02	1.69	0.91	0.81	1.0	0.66	0.99
A	ICCS0101	PER_CNV	T	P_HTHAB	Slovakia	0.93	0.85	1.11	0.8	0.81	0.76	0.85	0.52	0.59	0.57	0.66	0.57	0.68	0.9	0.79	0.59
A	ICCS0101	PER_CNV	T	P_HTHAB	Turkey		20.96	21.87	20.64	23.82	9.56	8.32	8.42	7.32	6.59	8.32	8.76	7.04	9.06	9.15	9.22
A	ICCS0101	PER_CNV	T	P_HTHAB	England and Wales	0.8	0.68	0.62	0.61	0.63	0.57	0.61	0.46	0.51							
A	ICCS0101	PER_CNV	T	P_HTHAB	Scotland	1.16	1.0	0.93	1.0	0.9	0.88	0.58	0.5	0.54	0.55						
A	ICCS0101	PER_CNV	T	P_HTHAB	Northern Ireland	0.56	0.9	0.83	0.72	0.49	0.71	0.38	0.27	0.43							
A	ICCS0101	PER_CNV	T	P_HTHAB	Kosovo	2.6	3.53	3.44	5.02					3.78		6.73	5.51				
A	ICCS0101	PER_PRSC	F	NR	Albania	2.0	4.0	5.0	6.0	6.0	7.0	9.0	4.0	2.0	1.0	3.0	5.0	1.0	1.0	4.0	2.0
A	ICCS0101	PER_PRSC	F	NR	Austria	60.0	94.0	108.0	99.0	93.0	71.0	64.0	72.0	93.0	128.0	112.0	79.0	72.0	74.0	84.0	104.0
A	ICCS0101	PER_PRSC	F	NR	Bosnia and Herzegovina				10.0	8.0	13.0	19.0	12.0	9.0	9.0	5.0	5.0	6.0	5.0	4.0	9.0
A	ICCS0101	PER_PRSC	F	NR	Belgium	63.0	58.0	51.0	78.0	71.0	85.0	55.0	89.0	78.0	58.0	67.0	70.0	56.0	81.0	93.0	91.0
A	ICCS0101	PER_PRSC	F	NR	Bulgaria			10.0	9.0	8.0	10.0										
A	ICCS0101	PER_PRSC	F	NR	Cyprus	1.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	2.0	1.0	0.0	
A	ICCS0101	PER_PRSC	F	NR	Czechia	19.0	23.0	33.0	19.0	25.0	26.0	24.0	26.0	25.0	20.0	26.0	18.0	27.0	14.0	19.0	25.0
A	ICCS0101	PER_PRSC	F	NR	Germany			81.0	71.0	71.0	54.0	73.0	73.0								
A	ICCS0101	PER_PRSC	F	NR	Denmark		6.0	2.0	2.0	4.0	6.0	5.0	6.0	4.0	4.0	6.0	4.0	1.0	3.0	5.0	4.0
A	ICCS0101	PER_PRSC	F	NR	Estonia											1.0	2.0	5.0	2.0	4.0	
A	ICCS0101	PER_PRSC	F	NR	Greece														8.0	11.0	7.0
A	ICCS0101	PER_PRSC	F	NR	Finland	8.0	14.0	10.0	14.0	7.0	14.0	7.0	8.0	7.0	4.0	6.0	8.0	10.0	8.0	6.0	5.0
A	ICCS0101	PER_PRSC	F	NR	France				242.0	144.0	188.0	180.0	188.0	182.0	239.0	226.0	256.0	267.0	248.0	248.0	279.0
A	ICCS0101	PER_PRSC	F	NR	Croatia	1.0	0.0	0.0	0.0	0.0	0.0	1.0		16.0	14.0	19.0	10.0	15.0	21.0	14.0	14.0
A	ICCS0101	PER_PRSC	F	NR	Hungary	26.0	32.0	44.0	40.0	33.0	46.0	38.0	29.0	11.0	17.0		12.0	15.0	13.0	17.0	9.0
A	ICCS0101	PER_PRSC	F	NR	Iceland					0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	
A	ICCS0101	PER_PRSC	F	NR	Italy	49.0	96.0	60.0	65.0	68.0	93.0	109.0	87.0	72.0	97.0	97.0					
A	ICCS0101	PER_PRSC	F	NR	Liechtenstein			1.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0
A	ICCS0101	PER_PRSC	F	NR	Lithuania	28.0	20.0	28.0	23.0	18.0	20.0	18.0	12.0	16.0	26.0	22.0	8.0	14.0	9.0	5.0	3.0
A	ICCS0101	PER_PRSC	F	NR	Luxembourg	3.0	3.0	4.0	0.0					0.0		2.0	0.0	1.0	0.0	1.0	1.0
A	ICCS0101	PER_PRSC	F	NR	Latvia		9.0	20.0	2.0	9.0	10.0	8.0	10.0	1.0	8.0	10.0	12.0	13.0	10.0	12.0	9.0
A	ICCS0101	PER_PRSC	F	NR	Montenegro						1.0										
A	ICCS0101	PER_PRSC	F	NR	North Macedonia	5.0	3.0	3.0	4.0	7.0	1.0	2.0							1.0	3.0	0.0
A	ICCS0101	PER_PRSC	F	NR	Malta		0.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0						
A	ICCS0101	PER_PRSC	F	NR	Netherlands						182.0	146.0	137.0	143.0	140.0	128.0	130.0	143.0	159.0	158.0	138.0
A	ICCS0101	PER_PRSC	F	NR	Norway	4.0	0.0	3.0	2.0	3.0	5.0	4.0	2.0	3.0	1.0	3.0	2.0	3.0	2.0	7.0	2.0
A	ICCS0101	PER_PRSC	F	NR	Poland				80.0												
A	ICCS0101	PER_PRSC	F	NR	Portugal	12.0	13.0	9.0	18.0	14.0	21.0	17.0	14.0	7.0	11.0	10.0	8.0	10.0	13.0	16.0	15.0
A	ICCS0101	PER_PRSC	F	NR	Romania	40.0	29.0	32.0	20.0	19.0	26.0	34.0									
A	ICCS0101	PER_PRSC	F	NR	Serbia						64.0	25.0	26.0	20.0	28.0	21.0	34.0	22.0	21.0	24.0	25.0
A	ICCS0101	PER_PRSC	F	NR	Sweden	9.0	6.0	12.0	9.0	11.0	8.0	7.0	2.0	19.0	8.0	4.0	8.0	15.0	13.0	7.0	12.0
A	ICCS0101	PER_PRSC	F	NR	Slovenia							3.0	3.0	0.0	4.0	3.0	2.0	4.0	3.0	2.0	3.0
A	ICCS0101	PER_PRSC	F	NR	Slovakia			9.0	7.0	13.0	6.0	6.0	3.0	3.0	7.0	4.0	6.0	5.0	9.0		
A	ICCS0101	PER_PRSC	F	NR	Turkey		1291.0	1285.0	1404.0	1460.0	5689.0	5113.0	4974.0	1605.0	1674.0	1517.0	1682.0	1653.0	1707.0	1773.0	1703.0
A	ICCS0101	PER_PRSC	F	NR	England and Wales	55.0	52.0	57.0	59.0	46.0	51.0	49.0	51.0	46.0							
A	ICCS0101	PER_PRSC	F	NR	Scotland	6.0	7.0	9.0	10.0	3.0	7.0	1.0	2.0	7.0	3.0						
A	ICCS0101	PER_PRSC	F	NR	Northern Ireland			6.0	2.0	1.0	1.0	1.0	1.0	4.0	1.0	0.0					
A	ICCS0101	PER_PRSC	F	P_HTHAB	Albania	0.13	0.25		0.43			63.0	0.28	0.14	0.07	0.21	0.35	0.07	0.07	0.28	0.14
A	ICCS0101	PER_PRSC	F	P_HTHAB	Austria	1.41	2.2	2.52	2.3	2.16	1.64	1.47	1.64	2.1	2.87	2.5	1.75	1.59	1.63	1.84	2.25
A	ICCS0101	PER_PRSC	F	P_HTHAB	Bosnia and Herzegovina				0.51	0.41											
A	ICCS0101	PER_PRSC	F	P_HTHAB	Belgium	1.16	1.06	0.92	1.39	1.26	1.5	0.97	1.56	1.36	1.01	1.16	1.2	0.96	1.38	1.58	1.53
A	ICCS0101	PER_PRSC	F	P_HTHAB	Bulgaria			0.26	0.24	0.21	0.27										
A	ICCS0101	PER_PRSC	F	P_HTHAB	Cyprus	0.25	0.0	0.48	0.0	0.23	0.0	0.0	0.46	0.0	0.68	0.0	0.0	0.44	0.22	0.0	
A	ICCS0101	PER_PRSC	F	P_HTHAB	Czechia	0.36	0.43	0.62	0.36	0.47	0.49	0.45	0.48	0.47	0.37	0.48	0.33	0.5	0.26	0.36	0.45
A	ICCS0101	PER_PRSC	F	P_HTHAB	Germany			0.19	0.17	0.17	0.13	0.18	0.18								
A	ICCS0101	PER_PRSC	F	P_HTHAB	Denmark		0.22	0.07	0.07	0.14	0.21	0.18	0.21	0.14	0.14	0.21	0.14	0.03	0.1	0.17	0.13
A	ICCS0101	PER_PRSC	F	P_HTHAB	Estonia											0.14	0.29	0.71	0.29	0.57	
A	ICCS0101	PER_PRSC	F	P_HTHAB	Greece														0.15	0.21	0.13
A	ICCS0101	PER_PRSC	F	P_HTHAB	Finland	0.3	0.52	0.37	0.51	0.25	0.51	0.25	0.29	0.25	0.14	0.21	0.29	0.36	0.29	0.21	0.18
A	ICCS0101	PER_PRSC	F	P_HTHAB	France				0.72	0.43	0.56	0.53	0.55	0.53	0.69	0.65	0.74	0.77	0.71	0.71	0.79
A	ICCS0101	PER_PRSC	F	P_HTHAB	Croatia	0.04	0.0	0.0	0.0	0.0	0.0	0.05		0.74	0.65	0.89	0.48	0.72	1.01	0.7	0.7
A	ICCS0101	PER_PRSC	F	P_HTHAB	Hungary	0.49	0.61	0.84	0.76	0.63	0.89	0.73	0.56	0.21	0.33		0.24	0.29	0.26	0.34	0.18
A	ICCS0101	PER_PRSC	F	P_HTHAB	Iceland					0.0	0.0	0.0	0.61	0.0	0.0	0.0	0.0	0.0	0.56	0.55	
A	ICCS0101	PER_PRSC	F	P_HTHAB	Italy	0.16	0.32	0.2	0.21	0.22	0.3	0.35	0.28	0.23	0.31	0.31					
A	ICCS0101	PER_PRSC	F	P_HTHAB	Liechtenstein			5.52	0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0
A	ICCS0101	PER_PRSC	F	P_HTHAB	Lithuania	1.62	1.17	1.66	1.4	1.11	1.25	1.13	0.76	1.03	1.69	1.46	0.53	0.94	0.61	0.33	0.2
A	ICCS0101	PER_PRSC	F	P_HTHAB	Luxembourg	1.23	1.21	1.58	0.0					0.0		0.67	0.0	0.32	0.0	0.31	0.3
A	ICCS0101	PER_PRSC	F	P_HTHAB	Latvia		0.77	1.74	0.18	0.81	0.91	0.74	0.93	0.09	0.76	0.96	1.16	1.27	0.98	1.19	0.89
A	ICCS0101	PER_PRSC	F	P_HTHAB	Montenegro						0.32										
A	ICCS0101	PER_PRSC	F	P_HTHAB	North Macedonia	0.49	0.29	0.29	0.39	0.68	0.1	0.19							0.1	0.32	0.0
A	ICCS0101	PER_PRSC	F	P_HTHAB	Malta		0.0		0.48	0.0	0.0	0.0	0.0	0.0	0.0						
A	ICCS0101	PER_PRSC	F	P_HTHAB	Netherlands						2.15	1.72	1.61	1.67	1.63	1.48	1.49	1.63	1.81	1.79	1.54
A	ICCS0101	PER_PRSC	F	P_HTHAB	Norway	0.17	0.0	0.12	0.08	0.12	0.2	0.16	0.08	0.12	0.04	0.11	0.08	0.11	0.07	0.26	0.07
A	ICCS0101	PER_PRSC	F	P_HTHAB	Poland				0.41												
A	ICCS0101	PER_PRSC	F	P_HTHAB	Portugal	0.22	0.24	0.16	0.33	0.25	0.38	0.31	0.26	0.13	0.2	0.18	0.15	0.18	0.24	0.29	0.27
A	ICCS0101	PER_PRSC	F	P_HTHAB	Romania	0.38	0.28	0.29	0.18	0.18	0.25	0.33									
A	ICCS0101	PER_PRSC	F	P_HTHAB	Serbia						1.74	0.68	0.71	0.55	0.78	0.58	0.95	0.62	0.6	0.69	0.73
A	ICCS0101	PER_PRSC	F	P_HTHAB	Sweden	0.19	0.13	0.26	0.19	0.23	0.17	0.14	0.04	0.39	0.16	0.08	0.16	0.29	0.25	0.13	0.23
A	ICCS0101	PER_PRSC	F	P_HTHAB	Slovenia							0.29	0.29	0.0	0.38	0.29	0.19	0.38	0.29	0.19	0.28
A	ICCS0101	PER_PRSC	F	P_HTHAB	Slovakia			0.33	0.25	0.47	0.22	0.22	0.11	0.11	0.25	0.14	0.22	0.18	0.32		
A	ICCS0101	PER_PRSC	F	P_HTHAB	Turkey		3.62	3.56	3.83	3.93	15.1	13.39	12.85	4.09	4.21	3.77	4.12	3.99	4.09	4.2	4.0
A	ICCS0101	PER_PRSC	F	P_HTHAB	England and Wales	0.2	0.19	0.2	0.21	0.16	0.18	0.17	0.17	0.16							
A	ICCS0101	PER_PRSC	F	P_HTHAB	Scotland	0.22	0.26	0.33	0.37	0.11	0.26	0.04	0.07	0.25	0.11						
A	ICCS0101	PER_PRSC	F	P_HTHAB	Northern Ireland			0.65	0.22	0.11	0.11	0.11	0.0	0.11							
A	ICCS0101	PER_PRSC	M	NR	Albania	152.0	155.0	125.0	152.0	148.0	203.0	191.0	161.0	190.0	97.0	108.0	127.0	109.0	86.0	104.0	78.0
A	ICCS0101	PER_PRSC	M	NR	Austria	270.0	412.0	370.0	351.0	366.0	345.0	302.0	322.0	497.0	487.0	431.0	301.0	326.0	309.0	307.0	335.0
A	ICCS0101	PER_PRSC	M	NR	Bosnia and Herzegovina				102.0	89.0	84.0	108.0	88.0	82.0	86.0	76.0	80.0	80.0	104.0	72.0	64.0
A	ICCS0101	PER_PRSC	M	NR	Belgium	326.0	322.0	260.0	315.0	336.0	352.0	471.0	323.0	316.0	309.0	293.0	313.0	1104.0	309.0	319.0	334.0
A	ICCS0101	PER_PRSC	M	NR	Bulgaria			137.0	115.0	136.0	95.0										
A	ICCS0101	PER_PRSC	M	NR	Cyprus	3.0	7.0	23.0	7.0	11.0	23.0	9.0	3.0	6.0	17.0	2.0	7.0	29.0	13.0	14.0	
A	ICCS0101	PER_PRSC	M	NR	Czechia	158.0	154.0	156.0	165.0	161.0	148.0	143.0	130.0	140.0	109.0	109.0	99.0	120.0	108.0	84.0	106.0
A	ICCS0101	PER_PRSC	M	NR	Germany			693.0	626.0	634.0	605.0	648.0	648.0								
A	ICCS0101	PER_PRSC	M	NR	Denmark		59.0	35.0	25.0	37.0	23.0	25.0	34.0	27.0	32.0	34.0	37.0	31.0	64.0	46.0	45.0
A	ICCS0101	PER_PRSC	M	NR	Estonia											36.0	33.0	39.0	22.0	21.0	
A	ICCS0101	PER_PRSC	M	NR	Greece														93.0	94.0	90.0
A	ICCS0101	PER_PRSC	M	NR	Finland	91.0	60.0	69.0	75.0	64.0	56.0	70.0	49.0	50.0	48.0	37.0	47.0	52.0	49.0	50.0	45.0
A	ICCS0101	PER_PRSC	M	NR	France				1814.0	1451.0	1506.0	1622.0	1731.0	1850.0	2226.0	2476.0	2606.0	2672.0	2778.0	2820.0	2797.0
A	ICCS0101	PER_PRSC	M	NR	Croatia	3.0	0.0	1.0	1.0	2.0	0.0	1.0		102.0	112.0	90.0	97.0	106.0	116.0	116.0	70.0
A	ICCS0101	PER_PRSC	M	NR	Hungary	119.0	246.0	202.0	238.0	193.0	222.0	186.0	154.0	70.0	70.0		44.0	69.0	58.0	68.0	54.0
A	ICCS0101	PER_PRSC	M	NR	Iceland	1.0				1.0	1.0	1.0	2.0	1.0	2.0	2.0	1.0	2.0	5.0	1.0	
A	ICCS0101	PER_PRSC	M	NR	Italy	845.0	1701.0	1653.0	1611.0	1354.0	1404.0	1625.0	1437.0	1401.0	1569.0	1442.0					
A	ICCS0101	PER_PRSC	M	NR	Liechtenstein			1.0	0.0	0.0		0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0		3.0
A	ICCS0101	PER_PRSC	M	NR	Lithuania	235.0	248.0	233.0	203.0	171.0	160.0	166.0	118.0	132.0	168.0	99.0	87.0	78.0	72.0	53.0	69.0
A	ICCS0101	PER_PRSC	M	NR	Luxembourg	10.0	3.0	7.0	5.0					2.0		1.0	4.0	6.0	12.0	9.0	5.0
A	ICCS0101	PER_PRSC	M	NR	Latvia		93.0	101.0	32.0	45.0	72.0	59.0	78.0	48.0	94.0	92.0	82.0	70.0	79.0	67.0	60.0
A	ICCS0101	PER_PRSC	M	NR	Montenegro						10.0										
A	ICCS0101	PER_PRSC	M	NR	North Macedonia	104.0	78.0	68.0	67.0	72.0	64.0	62.0							24.0	22.0	29.0
A	ICCS0101	PER_PRSC	M	NR	Malta		4.0		0.0	5.0	5.0	5.0	0.0	4.0	10.0						
A	ICCS0101	PER_PRSC	M	NR	Netherlands						1686.0	1557.0	1309.0	1365.0	1291.0	1335.0	1430.0	1558.0	1679.0	1746.0	1600.0
A	ICCS0101	PER_PRSC	M	NR	Norway	21.0	18.0	40.0	28.0	21.0	21.0	21.0	28.0	28.0	26.0	37.0	22.0	23.0	31.0	22.0	17.0
A	ICCS0101	PER_PRSC	M	NR	Poland				569.0												
A	ICCS0101	PER_PRSC	M	NR	Portugal	180.0	195.0	149.0	161.0	163.0	143.0	125.0	135.0	116.0	80.0	86.0	66.0	86.0	81.0	74.0	95.0
A	ICCS0101	PER_PRSC	M	NR	Romania	373.0	371.0	393.0	285.0	269.0	304.0	350.0									
A	ICCS0101	PER_PRSC	M	NR	Serbia						317.0	297.0	262.0	294.0	212.0	209.0	217.0	206.0	251.0	256.0	252.0
A	ICCS0101	PER_PRSC	M	NR	Sweden	83.0	98.0	77.0	83.0	57.0	54.0	88.0	82.0	101.0	84.0	91.0	122.0	118.0	104.0	89.0	142.0
