freq	iccs	sex	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS03012	T	NR	Albania	29.0	31.0	22.0	16.0	42.0	69.0	56.0	59.0	32.0	39.0	41.0	44.0	42.0	46.0	44.0	41.0
A	ICCS03012	T	NR	Austria	207.0	208.0	248.0	279.0	283.0	297.0	289.0	257.0	113.0	122.0	149.0	163.0	177.0	212.0	240.0	262.0
A	ICCS03012	T	NR	Bosnia and Herzegovina						56.0	49.0	62.0	48.0	74.0	64.0	70.0	67.0	86.0	71.0	39.0
A	ICCS03012	T	NR	Belgium	738.0	760.0	715.0	738.0	786.0											
A	ICCS03012	T	NR	Bulgaria	176.0	177.0	166.0	174.0	172.0	188.0	173.0	176.0	156.0	143.0	144.0	138.0	132.0	119.0	169.0	141.0
A	ICCS03012	T	NR	Switzerland	62.0	70.0	71.0	64.0	82.0	81.0	75.0	79.0	92.0	81.0	96.0	131.0	128.0	132.0	117.0	
A	ICCS03012	T	NR	Cyprus					14.0	14.0									69.0	
A	ICCS03012	T	NR	Czechia				1051.0	1050.0	921.0	938.0	181.0	199.0	199.0	182.0	212.0	201.0	202.0	219.0	233.0
A	ICCS03012	T	NR	Germany						2668.0	2496.0	2455.0	2333.0	1358.0	1427.0	1597.0	1418.0	1496.0	1620.0	1730.0
A	ICCS03012	T	NR	Denmark	65.0	69.0	100.0	101.0	79.0	86.0	74.0	65.0	60.0	67.0	73.0	72.0	49.0	65.0		
A	ICCS03012	T	NR	Estonia		4.0		20.0		11.0	13.0	17.0	17.0	16.0	16.0	16.0	23.0	18.0	17.0	20.0
A	ICCS03012	T	NR	Greece	93.0	104.0	113.0	59.0	168.0	118.0	174.0	136.0	208.0	273.0	206.0	207.0	202.0	300.0	304.0	317.0
A	ICCS03012	T	NR	Spain	1160.0	1252.0	1268.0	1246.0	1030.0	1068.0	1260.0	957.0	1448.0	1564.0	1880.0	2004.0	1945.0	1922.0	2517.0	2766.0
A	ICCS03012	T	NR	Finland	83.0	99.0	97.0	105.0	97.0	109.0	111.0	133.0								
A	ICCS03012	T	NR	France									1047.0	1431.0	1407.0	1386.0	5548.0	5807.0		6771.0
A	ICCS03012	T	NR	Croatia	120.0	135.0	134.0		153.0	114.0	109.0	134.0			104.0	148.0	68.0	56.0	50.0	58.0
A	ICCS03012	T	NR	Hungary						15.0	96.0	82.0		73.0	80.0	142.0				
A	ICCS03012	T	NR	Iceland						11.0				0.0	0.0					
A	ICCS03012	T	NR	Italy	560.0	603.0	662.0	674.0	666.0	672.0	645.0									
A	ICCS03012	T	NR	Liechtenstein									1.0	2.0						
A	ICCS03012	T	NR	Lithuania								111.0	99.0	37.0	24.0	35.0	39.0	43.0	40.0	70.0
A	ICCS03012	T	NR	Luxembourg				6.0	13.0	2.0	9.0	5.0	43.0	14.0			0.0			
A	ICCS03012	T	NR	Latvia						123.0	110.0	121.0	135.0	154.0	162.0	178.0	183.0	202.0	311.0	348.0
A	ICCS03012	T	NR	Montenegro	1.0	2.0	3.0	5.0	0.0	3.0	4.0	2.0	5.0	4.0	2.0	11.0	4.0	8.0	9.0	3.0
A	ICCS03012	T	NR	Malta						3.0	4.0	21.0	39.0	20.0	18.0	21.0	21.0	27.0	10.0	10.0
A	ICCS03012	T	NR	Norway	15.0	15.0	11.0	13.0	28.0	17.0	15.0	18.0	21.0	36.0	36.0	21.0	36.0	29.0	30.0	24.0
A	ICCS03012	T	NR	Poland	920.0	999.0	881.0	856.0	805.0	774.0	812.0	783.0	2342.0	2478.0	2634.0	76.0	81.0	72.0	78.0	83.0
A	ICCS03012	T	NR	Portugal	227.0	211.0	244.0	259.0	282.0	266.0	275.0	324.0	279.0	282.0	220.0	209.0	214.0	221.0	225.0	232.0
A	ICCS03012	T	NR	Romania	72.0	86.0	93.0	91.0	111.0	130.0	138.0	164.0	197.0	206.0	95.0	176.0	241.0	299.0	323.0	301.0
A	ICCS03012	T	NR	Serbia						27.0	26.0	33.0	26.0	34.0	25.0	43.0	37.0	49.0	60.0	76.0
A	ICCS03012	T	NR	Sweden	25.0	31.0	27.0	27.0	37.0	15.0	9.0	11.0	14.0	20.0	23.0	11.0	35.0	27.0	29.0	32.0
A	ICCS03012	T	NR	Slovenia	76.0	93.0	94.0	77.0	71.0	81.0	86.0	73.0	4.0	6.0	73.0	52.0	50.0	34.0	51.0	6.0
A	ICCS03012	T	NR	Slovakia		128.0	159.0	149.0	228.0	205.0	208.0	221.0	223.0	70.0	80.0	91.0	95.0	99.0	90.0	82.0
A	ICCS03012	T	NR	Turkey											8877.0	9535.0	10324.0	12222.0	14587.0	10090.0
A	ICCS03012	T	NR	England and Wales	3381.0	3711.0	4762.0	4899.0	5228.0	5132.0	5468.0	5315.0	5935.0	6323.0	6421.0					
A	ICCS03012	T	NR	Scotland	30.0	27.0	57.0	55.0	50.0	45.0										
A	ICCS03012	T	NR	Northern Ireland		83.0	111.0	85.0	97.0	101.0	88.0	83.0	67.0	73.0	80.0					
A	ICCS03012	T	NR	Kosovo						5.0				16.0	15.0	20.0	44.0			
A	ICCS03012	T	P_HTHAB	Albania	0.91	0.97		0.57			1.93	2.04	1.11	1.36	1.43	1.54	1.48	1.63	1.58	1.48
A	ICCS03012	T	P_HTHAB	Austria	2.49	2.5	2.97	3.33	3.37	3.51	3.4	3.0	1.3	1.39	1.69	1.84	1.99	2.37	2.67	2.88
A	ICCS03012	T	P_HTHAB	Belgium	6.92	7.07	6.6	6.71	7.08											
A	ICCS03012	T	P_HTHAB	Bulgaria	2.34	2.37	2.24	2.36	2.35	2.58	2.39	2.44	2.18	2.01	2.04	1.97	1.9	1.72	2.47	2.19
A	ICCS03012	T	P_HTHAB	Switzerland	0.82	0.91	0.91	0.81	1.03	1.01	0.92	0.96	1.1	0.96	1.13	1.53	1.49	1.52	1.34	
A	ICCS03012	T	P_HTHAB	Cyprus					1.62	1.62									7.63	
A	ICCS03012	T	P_HTHAB	Czechia				10.02	9.99	8.76	8.92	1.72	1.89	1.88	1.72	1.99	1.88	1.89	2.08	2.15
A	ICCS03012	T	P_HTHAB	Germany						3.31	3.09	3.02	2.84	1.65	1.72	1.92	1.71	1.8	1.95	2.08
A	ICCS03012	T	P_HTHAB	Denmark	1.19	1.25	1.81	1.82	1.42	1.53	1.32	1.15	1.05	1.17	1.26	1.24	0.84	1.11		
A	ICCS03012	T	P_HTHAB	Estonia		0.3		1.5		0.83	0.99	1.29	1.29	1.22	1.21	1.21	1.73	1.35	1.28	1.46
A	ICCS03012	T	P_HTHAB	Greece	0.84	0.94	1.02	0.53	1.52	1.07	1.59	1.25	1.93	2.54	1.92	1.93	1.88	2.81	2.91	3.04
A	ICCS03012	T	P_HTHAB	Spain	2.54	2.71	2.73	2.67	2.2	2.29	2.71	2.06	3.12	3.36	4.03	4.27	4.11	4.05	5.31	5.75
A	ICCS03012	T	P_HTHAB	Finland	1.57	1.86	1.81	1.95	1.8	2.01	2.04	2.43								
A	ICCS03012	T	P_HTHAB	France									1.57	2.14	2.1	2.06	8.24	8.58		9.92
A	ICCS03012	T	P_HTHAB	Croatia	2.78	3.13	3.11		3.58	2.67	2.57	3.17			2.53	3.63	1.68	1.39	1.29	1.51
A	ICCS03012	T	P_HTHAB	Hungary						0.15	0.97	0.83		0.75	0.82	1.45				
A	ICCS03012	T	P_HTHAB	Iceland						3.42				0.0	0.0					
A	ICCS03012	T	P_HTHAB	Italy	0.95	1.02	1.12	1.14	1.12	1.13	1.06									
A	ICCS03012	T	P_HTHAB	Liechtenstein									2.66	5.29						
A	ICCS03012	T	P_HTHAB	Lithuania								3.8	3.43	1.3	0.85	1.25	1.4	1.54	1.43	2.45
A	ICCS03012	T	P_HTHAB	Luxembourg				1.17	2.48	0.37	1.64	0.89	7.46	2.37			0.0			
A	ICCS03012	T	P_HTHAB	Latvia						6.08	5.5	6.09	6.86	7.9	8.37	9.27	9.59	10.67	16.58	18.48
A	ICCS03012	T	P_HTHAB	Montenegro	0.16	0.32	0.48	0.81	0.0	0.48	0.64	0.32	0.8	0.64	0.32	1.77	0.64	1.29	1.46	0.49
A	ICCS03012	T	P_HTHAB	Malta						0.71	0.94	4.89	8.98	4.35	3.78	4.25	4.08	5.23	1.92	1.84
A	ICCS03012	T	P_HTHAB	Norway	0.31	0.31	0.22	0.26	0.56	0.34	0.29	0.35	0.4	0.68	0.68	0.39	0.67	0.54	0.55	0.44
A	ICCS03012	T	P_HTHAB	Poland	2.41	2.62	2.32	2.25	2.11	2.03	2.14	2.06	6.17	6.53	6.94	0.2	0.21	0.19	0.21	0.23
A	ICCS03012	T	P_HTHAB	Portugal	2.15	1.99	2.3	2.44	2.67	2.54	2.64	3.12	2.7	2.74	2.14	2.03	2.08	2.15	2.17	2.21
A	ICCS03012	T	P_HTHAB	Romania	0.35	0.42	0.43	0.42	0.55	0.65	0.69	0.83	1.0	1.05	0.49	0.91	1.25	1.56	1.7	1.58
A	ICCS03012	T	P_HTHAB	Serbia						0.38	0.36	0.46	0.37	0.48	0.36	0.62	0.53	0.71	0.88	1.14
A	ICCS03012	T	P_HTHAB	Sweden	0.27	0.33	0.29	0.29	0.39	0.16	0.09	0.11	0.14	0.2	0.23	0.11	0.34	0.26	0.28	0.3
A	ICCS03012	T	P_HTHAB	Slovenia	3.78	4.58	4.59	3.76	3.45	3.93	4.17	3.54	0.19	0.29	3.53	2.5	2.39	1.61	2.42	0.28
A	ICCS03012	T	P_HTHAB	Slovakia		2.38	2.95	2.76	4.22	3.79	3.84	4.08	4.11	1.29	1.47	1.67	1.74	1.81	1.66	1.51
A	ICCS03012	T	P_HTHAB	Turkey											10.98	11.63	12.42	14.62	17.23	11.83
A	ICCS03012	T	P_HTHAB	England and Wales	6.19	6.74	8.59	8.76	9.27	9.04	9.56	9.22	10.21	10.8	10.89					
A	ICCS03012	T	P_HTHAB	Scotland	0.58	0.52	1.09	1.04	0.94	0.85										
A	ICCS03012	T	P_HTHAB	Northern Ireland		4.65	6.17	4.7	5.33	5.53	4.79	4.6	3.66							
A	ICCS03012	T	P_HTHAB	Kosovo											0.83	1.11	2.47			
A	ICCS07031	F	NR	Albania													0.0	2.0	1.0	3.0
A	ICCS07031	F	NR	Austria													0.0	0.0	0.0	0.0
A	ICCS07031	F	NR	Bosnia and Herzegovina													2.0	5.0	3.0	5.0
A	ICCS07031	F	NR	Bulgaria													0.0	0.0	0.0	2.0
A	ICCS07031	F	NR	Switzerland													0.0	0.0	0.0	
A	ICCS07031	F	NR	Cyprus															0.0	
A	ICCS07031	F	NR	Czechia													477.0	1.0	5.0	2.0
A	ICCS07031	F	NR	Germany													1.0	0.0	1.0	1.0
A	ICCS07031	F	NR	Estonia													0.0	0.0	0.0	1.0
A	ICCS07031	F	NR	Greece													0.0	0.0	0.0	0.0
A	ICCS07031	F	NR	Spain													137.0	114.0	181.0	181.0
A	ICCS07031	F	NR	Finland																0.0
A	ICCS07031	F	NR	France													5.0	4.0		12.0
A	ICCS07031	F	NR	Croatia													0.0	0.0	0.0	0.0
A	ICCS07031	F	NR	Hungary													15.0	27.0	8.0	12.0
A	ICCS07031	F	NR	Italy													4.0	7.0	6.0	9.0
A	ICCS07031	F	NR	Lithuania													0.0	0.0	0.0	0.0
A	ICCS07031	F	NR	Latvia													1.0	1.0	0.0	0.0
A	ICCS07031	F	NR	Montenegro													0.0	0.0	0.0	0.0
A	ICCS07031	F	NR	Malta													0.0	0.0	0.0	0.0
A	ICCS07031	F	NR	Poland													7.0	3.0	4.0	5.0
A	ICCS07031	F	NR	Portugal													0.0	1.0	2.0	3.0
A	ICCS07031	F	NR	Romania													7.0	6.0	6.0	6.0
A	ICCS07031	F	NR	Serbia													2.0	3.0	2.0	1.0
A	ICCS07031	F	NR	Sweden													0.0	0.0	0.0	0.0
A	ICCS07031	F	NR	Slovenia													9.0	7.0	4.0	0.0
A	ICCS07031	F	NR	Slovakia													2.0	2.0		0.0
A	ICCS07031	F	NR	Turkey													7.0	18.0	14.0	14.0
A	ICCS07031	F	NR	Kosovo													0.0			
A	ICCS07031	F	P_HTHAB	Albania													0.0	0.14	0.07	0.22
A	ICCS07031	F	P_HTHAB	Austria													0.0	0.0	0.0	0.0
A	ICCS07031	F	P_HTHAB	Bulgaria													0.0	0.0	0.0	0.06
A	ICCS07031	F	P_HTHAB	Switzerland													0.0	0.0	0.0	
A	ICCS07031	F	P_HTHAB	Cyprus															0.0	
A	ICCS07031	F	P_HTHAB	Czechia													8.8	0.02	0.09	0.04
A	ICCS07031	F	P_HTHAB	Germany													0.0	0.0	0.0	0.0
A	ICCS07031	F	P_HTHAB	Estonia													0.0	0.0	0.0	0.14
A	ICCS07031	F	P_HTHAB	Greece													0.0	0.0	0.0	0.0
A	ICCS07031	F	P_HTHAB	Spain													0.57	0.47	0.75	0.74
A	ICCS07031	F	P_HTHAB	Finland																0.0
A	ICCS07031	F	P_HTHAB	France													0.01	0.01		0.03
A	ICCS07031	F	P_HTHAB	Croatia													0.0	0.0	0.0	0.0
A	ICCS07031	F	P_HTHAB	Hungary													0.3	0.54	0.16	0.24
A	ICCS07031	F	P_HTHAB	Italy													0.01	0.02	0.02	0.03
A	ICCS07031	F	P_HTHAB	Lithuania													0.0	0.0	0.0	0.0
A	ICCS07031	F	P_HTHAB	Latvia													0.1	0.1	0.0	0.0
A	ICCS07031	F	P_HTHAB	Montenegro													0.0	0.0	0.0	0.0
A	ICCS07031	F	P_HTHAB	Malta													0.0	0.0	0.0	0.0
A	ICCS07031	F	P_HTHAB	Poland													0.04	0.02	0.02	0.03
A	ICCS07031	F	P_HTHAB	Portugal													0.0	0.02	0.04	0.05
A	ICCS07031	F	P_HTHAB	Romania													0.07	0.06	0.06	0.06
A	ICCS07031	F	P_HTHAB	Serbia													0.06	0.09	0.06	0.03
A	ICCS07031	F	P_HTHAB	Sweden													0.0	0.0	0.0	0.0
A	ICCS07031	F	P_HTHAB	Slovenia													0.86	0.67	0.38	0.0
A	ICCS07031	F	P_HTHAB	Slovakia													0.07	0.07		0.0
A	ICCS07031	F	P_HTHAB	Turkey													0.02	0.04	0.03	0.03
A	ICCS07031	F	P_HTHAB	Kosovo													0.0			
A	ICCS07031	M	NR	Albania													9.0	8.0	64.0	126.0
A	ICCS07031	M	NR	Austria													3.0	7.0	12.0	7.0
A	ICCS07031	M	NR	Bosnia and Herzegovina													31.0	28.0	15.0	12.0
A	ICCS07031	M	NR	Bulgaria													5.0	6.0	7.0	7.0
A	ICCS07031	M	NR	Switzerland													0.0	0.0	1.0	
A	ICCS07031	M	NR	Cyprus															0.0	
A	ICCS07031	M	NR	Czechia													3604.0	20.0	32.0	19.0
A	ICCS07031	M	NR	Germany													20.0	20.0	17.0	24.0
A	ICCS07031	M	NR	Estonia													2.0	3.0	1.0	0.0
A	ICCS07031	M	NR	Greece													8.0	12.0	6.0	5.0
A	ICCS07031	M	NR	Spain													1076.0	1059.0	1078.0	1077.0
A	ICCS07031	M	NR	Finland																0.0
A	ICCS07031	M	NR	France													70.0	50.0		84.0
A	ICCS07031	M	NR	Croatia													7.0	6.0	5.0	3.0
A	ICCS07031	M	NR	Hungary													90.0	223.0	75.0	102.0
A	ICCS07031	M	NR	Italy													302.0	302.0	331.0	325.0
A	ICCS07031	M	NR	Lithuania													3.0	1.0	2.0	4.0
A	ICCS07031	M	NR	Latvia													9.0	15.0	13.0	15.0
A	ICCS07031	M	NR	Montenegro													0.0	0.0	0.0	0.0
A	ICCS07031	M	NR	Malta													0.0	0.0	0.0	0.0
A	ICCS07031	M	NR	Poland													151.0	134.0	129.0	162.0
A	ICCS07031	M	NR	Portugal													22.0	26.0	25.0	33.0
A	ICCS07031	M	NR	Romania													48.0	62.0	56.0	56.0
A	ICCS07031	M	NR	Serbia													20.0	20.0	13.0	9.0
A	ICCS07031	M	NR	Sweden													1.0	2.0	0.0	2.0
A	ICCS07031	M	NR	Slovenia													22.0	13.0	15.0	2.0
A	ICCS07031	M	NR	Slovakia													5.0	8.0	10.0	10.0
A	ICCS07031	M	NR	Turkey													209.0	224.0	246.0	242.0
A	ICCS07031	M	NR	Kosovo													13.0			
A	ICCS07031	M	P_HTHAB	Albania													0.63	0.57	4.61	9.22
A	ICCS07031	M	P_HTHAB	Austria													0.07	0.16	0.27	0.16
A	ICCS07031	M	P_HTHAB	Bulgaria													0.16	0.19	0.22	0.23
A	ICCS07031	M	P_HTHAB	Switzerland													0.0	0.0	0.02	
A	ICCS07031	M	P_HTHAB	Cyprus															0.0	
A	ICCS07031	M	P_HTHAB	Czechia													68.36	0.39	0.62	0.36
A	ICCS07031	M	P_HTHAB	Germany													0.05	0.05	0.04	0.06
A	ICCS07031	M	P_HTHAB	Estonia													0.32	0.48	0.16	0.0
A	ICCS07031	M	P_HTHAB	Greece													0.15	0.23	0.12	0.1
A	ICCS07031	M	P_HTHAB	Spain													4.64	4.56	4.63	4.57
A	ICCS07031	M	P_HTHAB	Finland																0.0
A	ICCS07031	M	P_HTHAB	France													0.21	0.15		0.25
A	ICCS07031	M	P_HTHAB	Croatia													0.37	0.32	0.27	0.16
A	ICCS07031	M	P_HTHAB	Hungary													1.93	4.8	1.62	2.21
A	ICCS07031	M	P_HTHAB	Italy													1.04	1.05	1.15	1.13
A	ICCS07031	M	P_HTHAB	Lithuania													0.23	0.08	0.15	0.3
A	ICCS07031	M	P_HTHAB	Latvia													1.02	1.71	1.5	1.72
A	ICCS07031	M	P_HTHAB	Montenegro													0.0	0.0	0.0	0.0
A	ICCS07031	M	P_HTHAB	Malta													0.0	0.0	0.0	0.0
A	ICCS07031	M	P_HTHAB	Poland													0.82	0.75	0.72	0.91
A	ICCS07031	M	P_HTHAB	Portugal													0.45	0.53	0.5	0.66
A	ICCS07031	M	P_HTHAB	Romania													0.51	0.66	0.61	0.6
A	ICCS07031	M	P_HTHAB	Serbia													0.59	0.6	0.39	0.28
A	ICCS07031	M	P_HTHAB	Sweden													0.02	0.04	0.0	0.04
A	ICCS07031	M	P_HTHAB	Slovenia													2.09	1.23	1.42	0.19
A	ICCS07031	M	P_HTHAB	Slovakia													0.19	0.3	0.38	0.38
A	ICCS07031	M	P_HTHAB	Turkey													0.5	0.53	0.58	0.57
A	ICCS07031	M	P_HTHAB	Kosovo													1.49			
A	ICCS07031	T	NR	Albania													9.0	10.0	65.0	129.0
A	ICCS07031	T	NR	Austria													3.0	7.0	12.0	7.0
A	ICCS07031	T	NR	Bosnia and Herzegovina													33.0	33.0	18.0	17.0
A	ICCS07031	T	NR	Bulgaria													5.0	6.0	7.0	9.0
A	ICCS07031	T	NR	Switzerland													0.0	0.0	1.0	
A	ICCS07031	T	NR	Cyprus															0.0	
A	ICCS07031	T	NR	Czechia													4081.0	21.0	37.0	21.0
A	ICCS07031	T	NR	Germany													21.0	20.0	18.0	25.0
A	ICCS07031	T	NR	Estonia													2.0	3.0	1.0	1.0
A	ICCS07031	T	NR	Greece													8.0	12.0	6.0	5.0
A	ICCS07031	T	NR	Spain													1213.0	1173.0	1259.0	1258.0
A	ICCS07031	T	NR	Finland																0.0
A	ICCS07031	T	NR	France													75.0	59.0	56.0	96.0
A	ICCS07031	T	NR	Croatia													7.0	6.0	5.0	3.0
A	ICCS07031	T	NR	Hungary													105.0	250.0	83.0	114.0
A	ICCS07031	T	NR	Italy													306.0	309.0	337.0	334.0
A	ICCS07031	T	NR	Lithuania													3.0	1.0	2.0	4.0
A	ICCS07031	T	NR	Latvia													10.0	16.0	13.0	15.0
A	ICCS07031	T	NR	Montenegro													0.0	0.0	0.0	0.0
A	ICCS07031	T	NR	Malta													0.0	0.0	0.0	0.0
A	ICCS07031	T	NR	Poland													158.0	137.0	133.0	167.0
A	ICCS07031	T	NR	Portugal													22.0	27.0	27.0	36.0
A	ICCS07031	T	NR	Romania													55.0	68.0	62.0	62.0
A	ICCS07031	T	NR	Serbia													22.0	23.0	15.0	10.0
A	ICCS07031	T	NR	Sweden													1.0	2.0	0.0	2.0
A	ICCS07031	T	NR	Slovenia													31.0	20.0	19.0	2.0
A	ICCS07031	T	NR	Slovakia													7.0	10.0	10.0	10.0
A	ICCS07031	T	NR	Turkey													216.0	242.0	260.0	256.0
A	ICCS07031	T	NR	Kosovo													13.0			
A	ICCS07031	T	P_HTHAB	Albania													0.32	0.35	2.33	4.67
A	ICCS07031	T	P_HTHAB	Austria													0.03	0.08	0.13	0.08
A	ICCS07031	T	P_HTHAB	Bulgaria													0.08	0.09	0.11	0.14
A	ICCS07031	T	P_HTHAB	Switzerland													0.0	0.0	0.01	
A	ICCS07031	T	P_HTHAB	Cyprus															0.0	
A	ICCS07031	T	P_HTHAB	Czechia													38.16	0.2	0.35	0.19
A	ICCS07031	T	P_HTHAB	Germany													0.03	0.02	0.02	0.03
A	ICCS07031	T	P_HTHAB	Estonia													0.15	0.23	0.08	0.07
A	ICCS07031	T	P_HTHAB	Greece													0.07	0.11	0.06	0.05
A	ICCS07031	T	P_HTHAB	Spain													2.56	2.47	2.65	2.62
A	ICCS07031	T	P_HTHAB	Finland																0.0
A	ICCS07031	T	P_HTHAB	France													0.11	0.09	0.08	0.14
A	ICCS07031	T	P_HTHAB	Croatia													0.18	0.15	0.13	0.08
A	ICCS07031	T	P_HTHAB	Hungary													1.08	2.59	0.86	1.19
A	ICCS07031	T	P_HTHAB	Italy													0.51	0.52	0.57	0.57
A	ICCS07031	T	P_HTHAB	Lithuania													0.11	0.04	0.07	0.14
A	ICCS07031	T	P_HTHAB	Latvia													0.52	0.85	0.69	0.8
A	ICCS07031	T	P_HTHAB	Montenegro													0.0	0.0	0.0	0.0
A	ICCS07031	T	P_HTHAB	Malta													0.0	0.0	0.0	0.0
A	ICCS07031	T	P_HTHAB	Poland													0.42	0.37	0.36	0.45
A	ICCS07031	T	P_HTHAB	Portugal													0.21	0.26	0.26	0.34
A	ICCS07031	T	P_HTHAB	Romania													0.28	0.35	0.33	0.33
A	ICCS07031	T	P_HTHAB	Serbia													0.32	0.33	0.22	0.15
A	ICCS07031	T	P_HTHAB	Sweden													0.01	0.02	0.0	0.02
A	ICCS07031	T	P_HTHAB	Slovenia													1.48	0.95	0.9	0.09
A	ICCS07031	T	P_HTHAB	Slovakia													0.13	0.18	0.18	0.18
A	ICCS07031	T	P_HTHAB	Turkey													0.26	0.29	0.31	0.3
A	ICCS07031	T	P_HTHAB	Kosovo													0.02			
