freq	leg_stat	sex	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	PER_SUSP	F	P_HTHAB	Finland	1761.69	2038.18	2159.01	2231.07	1972.61	4002.86	3905.37	3963.32	146.2	4111.8	4689.41	4408.53	2866.72	1239.9	1181.69	1251.81
A	PER_SUSP	F	P_HTHAB	France	536.58	550.82	551.76	566.77	590.97	580.21	582.41	573.81	563.96	588.75	785.53	784.54	707.99	762.95	751.97	814.98
A	PER_SUSP	F	P_HTHAB	Croatia	159.96	157.19	147.43	158.43	137.37	122.41	111.15	112.9	117.4	113.4	109.9	116.75	118.71	143.43	155.5	164.7
A	PER_SUSP	F	P_HTHAB	Hungary	485.59	471.4	554.55	529.66	500.94	479.16	392.33	337.15	299.67	286.26	188.36	532.5	463.02	515.24	538.27	596.06
A	PER_SUSP	F	P_HTHAB	Ireland												921.32	787.59	681.86	751.52	810.32
A	PER_SUSP	F	P_HTHAB	Iceland				530.15	460.4		643.04	550.9	611.16	683.74	724.03	677.56	661.43	712.66	648.64	699.15
A	PER_SUSP	F	P_HTHAB	Italy	509.15	506.52	514.04	537.34	576.94	618.22	604.75	591.22	495.61	484.24	511.5	503.85	467.64	510.04	497.16	466.04
A	PER_SUSP	F	P_HTHAB	Liechtenstein	1703.15	1289.03	1147.59	1527.68	444.85		1922.15	2041.14	2009.28			490.88	532.46			
A	PER_SUSP	F	P_HTHAB	Lithuania	130.25	132.01	151.56	146.65	167.09	215.16	223.88	178.22	146.83	193.33	164.79	170.96	186.16	176.12	185.41	175.95
A	PER_SUSP	F	P_HTHAB	Luxembourg	1835.03	2092.78	1891.08	2286.36	2582.19	2555.96	2684.63	2402.97	2501.95	1895.75	1912.67	2129.6	2337.82	2160.34	2256.71	
A	PER_SUSP	F	P_HTHAB	Latvia			290.72	284.73	294.95	268.49	260.88	271.19	201.94	209.02	181.86	182.89	167.82	168.27	169.46	177.7
A	PER_SUSP	F	P_HTHAB	Montenegro							87.48	95.05	81.09	101.07	117.92	121.16	172.44	183.19	126.4	139.1
A	PER_SUSP	F	P_HTHAB	Malta	333.01	373.21	499.46	579.62	564.21	544.72	578.43	547.44	561.56	480.68	530.41	436.45	409.99	486.9	499.39	560.59
A	PER_SUSP	F	P_HTHAB	Netherlands	851.77	774.07	728.36	708.84	695.41	666.83	470.03	545.92	388.55	369.38	347.12	346.05	301.61	265.79	300.95	283.79
A	PER_SUSP	F	P_HTHAB	Norway	308.29	291.3	285.46	277.02	267.2	526.84	522.79	527.29	516.45	470.41	448.38	426.46	436.26	429.62	411.24	408.7
A	PER_SUSP	F	P_HTHAB	Poland	256.95	294.31	263.74	262.88	254.38	226.38	208.03	183.64	187.01	191.66	193.01	203.86	185.29	192.0	203.34	206.31
A	PER_SUSP	F	P_HTHAB	Romania	257.58	268.63	254.26	217.71												
A	PER_SUSP	F	P_HTHAB	Serbia	150.91	142.79	131.49	135.33	135.54	148.05	137.47	147.62	156.58	164.9	167.65	171.66	160.84	166.47	170.36	175.19
A	PER_SUSP	F	P_HTHAB	Sweden	423.54	448.46	446.11	427.66	406.84	751.96	756.44	820.64	714.14	697.5	721.34	779.3	875.35	847.68	822.42	862.51
A	PER_SUSP	F	P_HTHAB	Slovenia	265.01	305.23	344.09	324.44	333.95	368.74	357.43	327.59	268.53	307.27	320.63	324.68	298.72	279.3	320.92	318.12
A	PER_SUSP	F	P_HTHAB	Slovakia	258.65	289.9	275.55	298.02	284.5	289.1	275.7	253.4	233.8	254.13	242.73	231.74	194.09	182.65	205.02	204.28
A	PER_SUSP	F	P_HTHAB	Turkey		465.47	551.85	584.52	684.08				58.09	53.24	60.23	74.56				
A	PER_SUSP	F	P_HTHAB	Northern Ireland	1604.97															
A	PER_SUSP	F	P_HTHAB	Kosovo										374.9	372.05	386.05	308.96			
A	PER_SUSP	M	NR	Austria	185505.0	191821.0	185055.0	200861.0	201335.0	205726.0	202713.0	194463.0	211378.0	209983.0	224541.0	233730.0	213279.0	203621.0	229055.0	246030.0
A	PER_SUSP	M	NR	Bosnia and Herzegovina					742.0	472.0	668.0	538.0	7660.0		738.0	10164.0	16888.0	17331.0	16715.0	16820.0
A	PER_SUSP	M	NR	Belgium	179010.0	183572.0	179926.0	183479.0	175437.0	172382.0	173875.0	163366.0		155305.0	158842.0	163467.0	244335.0	186125.0	156096.0	153396.0
A	PER_SUSP	M	NR	Bulgaria	49503.0	49227.0	52160.0	44790.0	39962.0	38561.0	48214.0	35374.0	40545.0	43586.0	41525.0	39777.0	38297.0	38311.0	39279.0	40159.0
A	PER_SUSP	M	NR	Switzerland		104768.0	102976.0	101149.0	105780.0	101467.0	93484.0	95142.0	95180.0	93943.0	95186.0	94946.0	90266.0	88465.0	92108.0	97009.0
A	PER_SUSP	M	NR	Cyprus	2952.0	3447.0		5568.0	5514.0	5401.0	4863.0	4623.0	3826.0	3984.0	3831.0	3802.0	3252.0	3630.0	4445.0	4887.0
A	PER_SUSP	M	NR	Czechia	105929.0	106463.0	97673.0	99715.0	89751.0	100858.0	97430.0	85672.0	76177.0	71956.0	70243.0	70917.0	61378.0	56886.0	61591.0	64613.0
A	PER_SUSP	M	NR	Germany	1633340.0	1626181.0	1540175.0	1514154.0	1508455.0	1555099.0	1597241.0	1781388.0	1767739.0	1603259.0	1541130.0	1514667.0	1481252.0	1419594.0	1565240.0	1675541.0
A	PER_SUSP	M	NR	Denmark								31689.0	31397.0	30380.0	30951.0	32655.0	32175.0	32119.0	33305.0	30747.0
A	PER_SUSP	M	NR	Greece							76017.0	83710.0	93481.0	96243.0	103356.0	102778.0	94265.0	96994.0	119492.0	132725.0
A	PER_SUSP	M	NR	Spain		300852.0	289716.0	335726.0	324637.0	318789.0	301728.0	313056.0	301601.0	307859.0	321722.0	336596.0	342326.0	372475.0	416701.0	454945.0
A	PER_SUSP	M	NR	Finland	308593.0	338141.0	347447.0	347532.0	310337.0	314400.0	290739.0	288301.0	14346.0	295942.0	314092.0	294172.0	212969.0	116447.0	112406.0	115234.0
A	PER_SUSP	M	NR	France	995177.0	991953.0	962263.0	982591.0	953169.0	909751.0	913831.0	894968.0	865278.0	940315.0	1439642.0	1448583.0	1348356.0	1504824.0	1538837.0	1608192.0
A	PER_SUSP	M	NR	Croatia		28921.0	27967.0	27410.0	24412.0	19650.0	17577.0	17315.0	16183.0	15436.0	14916.0	16071.0	16344.0	17527.0	17662.0	19693.0
A	PER_SUSP	M	NR	Hungary	130731.0	119027.0	134705.0	128972.0	121474.0	120224.0	99247.0	87748.0	81695.0	76727.0	48320.0	108676.0	115315.0	120582.0	116970.0	123370.0
A	PER_SUSP	M	NR	Ireland												95135.0	91335.0	81642.0	84968.0	86274.0
A	PER_SUSP	M	NR	Iceland							4641.0	3037.0	4444.0	4913.0	5260.0	5235.0	4535.0	4593.0	4631.0	4996.0
A	PER_SUSP	M	NR	Italy	735185.0	714589.0	710520.0	736012.0	756283.0	787566.0	792984.0	778232.0	738851.0	728299.0	710688.0	700171.0	658441.0	675941.0	668189.0	656057.0
A	PER_SUSP	M	NR	Liechtenstein		1264.0	841.0	1100.0	502.0		1341.0	1323.0	1266.0			394.0	422.0			
A	PER_SUSP	M	NR	Lithuania	18657.0	19069.0	191.0	191.0	237.0	27273.0	27098.0	24018.0	18805.0	24769.0	21584.0	20882.0	22071.0	19414.0	19575.0	19180.0
A	PER_SUSP	M	NR	Luxembourg		17253.0	15801.0	18061.0		20449.0	22077.0	21684.0	19134.0	18337.0	20030.0	22533.0	24314.0	25540.0	27430.0	
A	PER_SUSP	M	NR	Latvia			22272.0	21321.0	21315.0	19187.0	19132.0	20330.0	12894.0	12157.0	11525.0	11458.0	11024.0	10666.0	10566.0	10765.0
A	PER_SUSP	M	NR	Montenegro							4010.0	3553.0	3351.0	3273.0	4054.0	3487.0	6099.0	5044.0	3720.0	3909.0
A	PER_SUSP	M	NR	Malta	2847.0	2876.0	3452.0	3850.0	3957.0	4166.0	4040.0	4232.0	4118.0	4366.0	4539.0	4196.0	4323.0	4800.0	4674.0	5167.0
A	PER_SUSP	M	NR	Netherlands	384265.0	345840.0	322450.0	314410.0	303045.0	283825.0	161130.0	235090.0	137520.0	140150.0	135350.0	137300.0	125550.0	117860.0	128280.0	123980.0
A	PER_SUSP	M	NR	Norway	71271.0	68829.0	69767.0	68157.0	67636.0	69060.0	67914.0	66803.0	66640.0	61540.0	58717.0	58073.0	58277.0	53458.0	50495.0	49620.0
A	PER_SUSP	M	NR	Poland		470899.0	464434.0	470331.0	450587.0	385649.0	322814.0	283390.0	275788.0	271459.0	299063.0	298643.0	274395.0	284697.0	278355.0	166418.0
A	PER_SUSP	M	NR	Romania	203151.0	207436.0	215038.0	188948.0												
A	PER_SUSP	M	NR	Serbia	51255.0	50202.0	50329.0	47253.0	45120.0	46691.0	43692.0	44231.0	43917.0	44710.0	44386.0	44664.0	41298.0	40817.0	39981.0	39125.0
A	PER_SUSP	M	NR	Sweden	142934.0	149994.0	152315.0	149326.0	146137.0	137475.0	135891.0	136243.0	134981.0	139907.0	142586.0	147776.0	153438.0	147067.0	145770.0	148267.0
A	PER_SUSP	M	NR	Slovenia	14817.0	16198.0	16619.0	15842.0	15084.0	14584.0	14595.0	12662.0	11358.0	12244.0	12370.0	12788.0	12507.0	11327.0	12000.0	12607.0
A	PER_SUSP	M	NR	Slovakia	43783.0	46874.0	44426.0	44776.0	45619.0	45831.0	43393.0	39387.0	36354.0	35837.0	34662.0	33875.0	30904.0	29060.0	29197.0	28544.0
A	PER_SUSP	M	NR	Turkey		1104208.0	1203158.0	1286828.0	1424120.0				125733.0	119519.0	127752.0	137780.0				
A	PER_SUSP	M	NR	Kosovo										31921.0	29335.0	29897.0	27811.0			
A	PER_SUSP	M	P_HTHAB	Austria	4588.88	4728.22	4551.05	4924.43	4912.83	4988.96	4878.03	4629.63	4947.35	4869.24	5175.52	5364.43	4870.75	4630.96	5175.82	5485.85
A	PER_SUSP	M	P_HTHAB	Bosnia and Herzegovina					39.56											
A	PER_SUSP	M	P_HTHAB	Belgium	3426.48	3484.23	3387.02	3396.68	3217.98	3141.39	3164.94	2957.35		2778.63	2829.28	2895.87	4300.74	3265.08	2722.46	2646.52
A	PER_SUSP	M	P_HTHAB	Bulgaria	1352.41	1353.93	1443.29	1248.01	1120.4	1087.74	1367.79	1010.1	1166.03	1263.37	1213.33	1171.39	1136.53	1143.71	1259.68	1295.66
A	PER_SUSP	M	P_HTHAB	Switzerland		2766.75	2485.53	2423.33	2530.0	2556.79	2324.26	2335.41	2309.37	2250.97	2262.87	2240.81	2114.52	2056.08	2123.18	2214.84
A	PER_SUSP	M	P_HTHAB	Cyprus	775.91	884.01		1362.18	1316.01	1282.79	1164.68	1122.56	927.08	956.17	908.88	888.67	748.5	829.43	1007.75	1050.68
A	PER_SUSP	M	P_HTHAB	Czechia	2091.34	2080.71	1901.67	1937.26	1739.96	1952.97	1887.31	1654.88	1468.8	1383.59	1345.71	1352.3	1164.23	1100.12	1188.15	1217.16
A	PER_SUSP	M	P_HTHAB	Germany	4055.54	4046.81	3840.49	3870.08	3845.16	3948.86	4037.83	4471.87	4363.27	3939.49	3773.25	3697.31	3609.5	3460.19	3811.45	4094.7
A	PER_SUSP	M	P_HTHAB	Denmark								1127.32	1106.35	1062.17	1076.01	1130.29	1110.66	1105.7	1139.44	1042.62
A	PER_SUSP	M	P_HTHAB	Greece							1430.71	1588.91	1789.38	1843.28	1983.79	1973.35	1807.41	1866.69	2336.23	2605.85
A	PER_SUSP	M	P_HTHAB	Spain		1314.88	1260.61	1456.54	1405.42	1384.97	1318.89	1371.46	1322.38	1348.21	1406.01	1462.87	1475.59	1603.61	1789.28	1930.55
A	PER_SUSP	M	P_HTHAB	Finland	5821.98	6348.5	6492.6	6465.38	5745.63	11790.2	10847.0	10710.09	531.04	10911.0	11551.19	10802.08	7806.03	4259.52	4097.77	4185.04
A	PER_SUSP	M	P_HTHAB	France	3212.3	3184.65	3074.15	3123.01	3015.84	2863.31	2861.4	2781.63	2683.25	2909.9	4441.39	4460.49	4130.36	4590.38	4665.6	4860.29
A	PER_SUSP	M	P_HTHAB	Croatia		1392.6	1348.03	1324.95	1183.72	955.51	857.52	849.1	800.03	769.79	752.65	814.72	828.95	891.99	948.4	1057.7
A	PER_SUSP	M	P_HTHAB	Hungary	2740.94	2498.97	2831.78	2718.69	2571.06	2549.3	2110.12	1868.66	1742.45	1641.12	1034.33	2324.21	2472.51	2594.63	2526.96	2667.31
A	PER_SUSP	M	P_HTHAB	Ireland												3916.82	3680.32	3253.73	3331.78	3312.44
A	PER_SUSP	M	P_HTHAB	Iceland				1909.3	1857.03		2841.7	1838.53	2656.78	2872.55	2961.71	2863.21	2425.9	2429.61	2398.3	2498.52
A	PER_SUSP	M	P_HTHAB	Italy	2587.66	2501.19	2480.05	2563.14	2632.69	2726.12	2689.49	2637.93	2508.29	2473.36	2415.04	2403.51	2266.57	2341.63	2318.57	2276.8
A	PER_SUSP	M	P_HTHAB	Liechtenstein		7185.49	4732.96	6150.06	2782.4		7288.04	7130.92	6784.57			2070.96	2196.2			
A	PER_SUSP	M	P_HTHAB	Lithuania	1254.32	1294.26	1322.03	1363.47	1715.85	1992.34	1998.38	1784.06	1414.33	1887.61	1663.77	1611.77	1698.45	1487.7	1498.16	1435.83
A	PER_SUSP	M	P_HTHAB	Luxembourg		7046.79	6335.45	7093.34	7316.48	7618.51	8024.59	7690.13	6616.34	6181.55	6619.74	7298.85	7719.61	7994.84	8438.34	
A	PER_SUSP	M	P_HTHAB	Latvia			2293.88	2249.2	2280.14	2070.73	2086.27	2231.11	1425.86	1357.29	1295.47	1294.82	1251.37	1218.66	1215.8	1234.06
A	PER_SUSP	M	P_HTHAB	Montenegro							1305.53	1155.36	1088.93	1063.52	1317.34	1133.2	1983.06	1643.72	1218.98	1282.94
A	PER_SUSP	M	P_HTHAB	Malta	1404.3	1405.62	1674.08	1865.26	1905.2	1984.94	1883.16	1919.38	1818.94	1884.63	1886.54	1666.16	1621.78	1793.63	1728.11	1814.12
A	PER_SUSP	M	P_HTHAB	Netherlands	4736.95	4240.11	3930.65	3814.04	3658.7	3416.56	1933.32	2807.76	1633.81	1653.67	1587.3	1600.03	1451.78	1356.81	1466.82	1400.86
A	PER_SUSP	M	P_HTHAB	Norway	1504.51	1434.16	1436.07	1385.22	1356.55	2723.28	2645.65	2570.13	2540.0	2323.03	2200.48	2162.81	2153.17	1965.9	1844.68	1794.27
A	PER_SUSP	M	P_HTHAB	Poland		2557.16	2522.42	2552.03	2445.21	2092.95	1754.05	1540.4	1500.72	1477.1	1627.08	1624.79	1493.44	1555.09	1559.76	936.33
A	PER_SUSP	M	P_HTHAB	Romania	2021.57	2084.39	2057.56	1812.71												
A	PER_SUSP	M	P_HTHAB	Serbia	1431.27	1407.59	1416.29	1338.26	1283.85	1335.17	1255.57	1276.73	1274.34	1303.87	1301.42	1316.43	1223.78	1219.88	1208.6	1211.5
A	PER_SUSP	M	P_HTHAB	Sweden	1556.52	1620.44	1630.66	1585.95	1541.45	2884.55	2822.62	2796.31	2737.41	2790.69	2805.34	2873.66	2953.11	2815.84	2770.92	2798.38
A	PER_SUSP	M	P_HTHAB	Slovenia	1501.93	1613.43	1638.78	1561.46	1483.58	1431.12	1429.66	1238.67	1109.9	1194.39	1204.43	1231.21	1189.93	1068.65	1134.54	1185.68
A	PER_SUSP	M	P_HTHAB	Slovakia	1675.14	1790.22	1693.36	1705.64	1733.41	1738.67	1644.26	1490.62	1373.88	1351.48	1304.79	1272.98	1159.47	1089.82	1098.5	1075.07
A	PER_SUSP	M	P_HTHAB	Turkey		3075.69	3299.72	3473.86	3794.32				318.22	298.47	315.16	334.91				
A	PER_SUSP	M	P_HTHAB	Kosovo										3618.23	3302.93	3376.62	3178.83			
A	PER_SUSP	T	NR	Albania	13085.0	11989.0	15107.0	17773.0	21028.0	21843.0	29593.0	34093.0	34674.0	36051.0	39649.0	43045.0	40956.0	39328.0	38198.0	39489.0
A	PER_SUSP	T	NR	Austria	240554.0	246378.0	239954.0	259028.0	259923.0	260150.0	255815.0	250580.0	270160.0	270630.0	288414.0	304422.0	276344.0	266961.0	302503.0	329969.0
A	PER_SUSP	T	NR	Bosnia and Herzegovina	12065.0	25395.0	27407.0	29113.0	29253.0	27505.0	25856.0	22186.0	21589.0		19216.0	18575.0	18247.0	19083.0	18176.0	18303.0
A	PER_SUSP	T	NR	Belgium	264433.0	278531.0	275665.0	284684.0	274645.0	271918.0	261631.0	244796.0		195083.0	199089.0	204636.0	315387.0	240384.0	196595.0	193602.0
A	PER_SUSP	T	NR	Bulgaria	55504.0	55400.0	59206.0	51277.0	46071.0	44591.0	55873.0	40825.0	46191.0	50522.0	48449.0	46219.0	44354.0	44351.0	45246.0	46469.0
A	PER_SUSP	T	NR	Switzerland		132907.0	121867.0	119634.0	125109.0	127624.0	118874.0	121469.0	121657.0	119941.0	122353.0	122199.0	116515.0	115044.0	120000.0	126633.0
A	PER_SUSP	T	NR	Cyprus	9840.0	9316.0	9685.0	6243.0	6385.0	5956.0	5605.0	5218.0	4474.0	4642.0	4347.0	4358.0	3813.0	4239.0	5349.0	5561.0
A	PER_SUSP	T	NR	Czechia	122053.0	123235.0	112477.0	114975.0	113026.0	117596.0	114392.0	101597.0	91599.0	86787.0	84990.0	86209.0	75405.0	69749.0	75474.0	79356.0
A	PER_SUSP	T	NR	Germany	2255693.0	2250339.0	2152803.0	2112843.0	2094118.0	2094160.0	2149504.0	2369036.0	2360806.0	2132876.0	2051266.0	2019211.0	1969617.0	1892003.0	2093782.0	2246767.0
A	PER_SUSP	T	NR	Denmark								35180.0	34850.0	33608.0	34042.0	36080.0	35724.0	35555.0	37115.0	34347.0
A	PER_SUSP	T	NR	Estonia	18249.0	15620.0	16924.0	19744.0												
A	PER_SUSP	T	NR	Greece	216241.0	196694.0	171406.0	130923.0	120526.0	98771.0	100269.0	110361.0	111534.0	115443.0	124257.0	122305.0	113139.0	117565.0	144770.0	163192.0
A	PER_SUSP	T	NR	Spain	350801.0	334045.0	322884.0	377965.0	369612.0	374807.0	349924.0	377694.0	365072.0	372760.0	389149.0	406138.0	413810.0	451654.0	506562.0	554986.0
A	PER_SUSP	T	NR	Finland	401971.0	446701.0	462985.0	467458.0	416883.0	424881.0	398953.0	398477.0	401952.0	414491.0	445114.0	417374.0	293152.0	151164.0	145554.0	150421.0
A	PER_SUSP	T	NR	France	1172393.0	1174837.0	1146315.0	1172547.0	1152159.0	1106022.0	1111882.0	1091700.0	1059237.0	1143435.0	1711529.0	1720831.0	1594939.0	1771447.0	1802848.0	1894974.0
A	PER_SUSP	T	NR	Croatia	31740.0	32431.0	31252.0	30929.0	27453.0	22350.0	20019.0	19783.0	18728.0	17873.0	17399.0	18675.0	18966.0	20656.0	20904.0	23100.0
A	PER_SUSP	T	NR	Hungary	156350.0	143860.0	163860.0	156736.0	147559.0	145106.0	119546.0	105144.0	97151.0	91427.0	57943.0	135839.0	138619.0	146404.0	143824.0	153063.0
A	PER_SUSP	T	NR	Ireland												122941.0	111268.0	99082.0	104538.0	107884.0
A	PER_SUSP	T	NR	Iceland		4614.0		3895.0	3711.0		5685.0	3940.0	5481.0	6112.0	6596.0	6421.0	5708.0	5874.0	5821.0	6313.0
A	PER_SUSP	T	NR	Italy	889793.0	869132.0	867842.0	900870.0	933895.0	978082.0	980845.0	962247.0	893689.0	878632.0	869304.0	854657.0	801372.0	830802.0	818619.0	796644.0
A	PER_SUSP	T	NR	Liechtenstein	1392.0	1496.0	1049.0	1379.0	584.0		1701.0	1707.0	1647.0			523.0	602.0	496.0	544.0	
A	PER_SUSP	T	NR	Lithuania	20904.0	21327.0	21736.0	21600.0	26446.0	30722.0	30652.0	26825.0	21094.0	27738.0	24075.0	23444.0	24883.0	22066.0	22355.0	21857.0
A	PER_SUSP	T	NR	Luxembourg	18162.0	22457.0	20579.0	23945.0	25952.0	27315.0	29450.0	28436.0	26395.0	23911.0	25757.0	29036.0	31590.0	32353.0	34660.0	
A	PER_SUSP	T	NR	Latvia	26446.0	23810.0	25614.0	24529.0	24589.0	22133.0	21961.0	23235.0	14997.0	14325.0	13384.0	13320.0	12704.0	12356.0	12274.0	12544.0
A	PER_SUSP	T	NR	Montenegro	6774.0	6637.0	5833.0	5067.0	4362.0	4790.0	4285.0	3852.0	3606.0	3591.0	4425.0	3868.0	6641.0	5619.0	4115.0	4343.0
A	PER_SUSP	T	NR	North Macedonia	22690.0	21226.0	21093.0	20429.0	17577.0	18311.0	17182.0	15920.0	15913.0	14752.0						
A	PER_SUSP	T	NR	Malta	3544.0	3669.0	4502.0	5075.0	5171.0	5340.0	5289.0	5437.0	5384.0	5472.0	5791.0	5251.0	5341.0	6010.0	5921.0	6610.0
A	PER_SUSP	T	NR	Netherlands	470955.0	423420.0	386430.0	376685.0	364070.0	342535.0	217105.0	283510.0	188694.0	172550.0	165960.0	167850.0	152810.0	142040.0	155810.0	150450.0
A	PER_SUSP	T	NR	Norway	85875.0	82809.0	83635.0	81787.0	80958.0	82312.0	81198.0	80340.0	80001.0	73814.0	70497.0	69345.0	69886.0	64938.0	61549.0	60751.0
A	PER_SUSP	T	NR	Poland	516626.0	521699.0	516154.0	521942.0	500539.0	430101.0	363616.0	319399.0	312423.0	309015.0	336886.0	338584.0	310684.0	322200.0	317079.0	305577.0
A	PER_SUSP	T	NR	Portugal	224383.0	240166.0	208934.0	206492.0	205826.0	194385.0	180205.0	183952.0	173696.0	180676.0	174822.0	152788.0	132443.0	138890.0	159486.0	175486.0
A	PER_SUSP	T	NR	Romania	230419.0	235611.0	243035.0	212875.0	238434.0	239636.0	209022.0	184526.0	193790.0	189520.0	195809.0	199150.0	170508.0	195002.0	204473.0	208221.0
A	PER_SUSP	T	NR	Serbia	56966.0	55583.0	55264.0	52288.0	50138.0	52017.0	48606.0	49456.0	49242.0	50528.0	50322.0	50689.0	46933.0	46603.0	45829.0	45027.0
A	PER_SUSP	T	NR	Sweden	184251.0	193905.0	196046.0	191561.0	186857.0	176062.0	172431.0	174986.0	172833.0	176993.0	180770.0	189190.0	199930.0	192092.0	189678.0	194503.0
A	PER_SUSP	T	NR	Slovenia	17471.0	19286.0	20134.0	19177.0	18508.0	18373.0	18270.0	16041.0	14074.0	15415.0	15676.0	16161.0	15611.0	14256.0	15365.0	15948.0
A	PER_SUSP	T	NR	Slovakia	52573.0	54887.0	52050.0	53023.0	53507.0	53853.0	51049.0	46429.0	43426.0	42911.0	41426.0	40339.0	36324.0	34162.0	34890.0	34210.0
A	PER_SUSP	T	NR	Turkey		1269989.0	1402368.0	1501230.0	1678537.0											
A	PER_SUSP	T	NR	Scotland	228171.0	206537.0	196095.0	204239.0	192785.0											
A	PER_SUSP	T	NR	Northern Ireland	81185.0															
A	PER_SUSP	T	NR	Kosovo										35300.0	34450.0	33411.0	30614.0			
A	PER_SUSP	T	P_HTHAB	Albania	412.77	376.46		627.64				1181.41	1205.8	1253.25	1381.34	1503.79	1439.1	1389.81	1367.34	1429.84
A	PER_SUSP	T	P_HTHAB	Austria	2895.45	2955.94	2873.14	3092.81	3091.33	3078.02	3007.15	2918.84	3105.12	3084.85	3269.16	3436.39	3104.62	2988.59	3369.03	3624.13
A	PER_SUSP	T	P_HTHAB	Bosnia and Herzegovina	313.88	660.64	712.97	757.52	761.94											
A	PER_SUSP	T	P_HTHAB	Belgium	2479.01	2590.24	2543.06	2587.89	2475.43	2436.18	2339.99	2178.43		1718.53	1746.61	1786.35	2737.15	2080.39	1692.21	1648.69
A	PER_SUSP	T	P_HTHAB	Bulgaria	738.28	741.92	797.73	695.81	628.76	612.13	771.12	566.84	645.69	711.39	687.22	660.27	638.05	641.23	697.97	720.71
A	PER_SUSP	T	P_HTHAB	Switzerland		1725.65	1565.25	1520.1	1572.78	1587.55	1460.43	1474.56	1460.97	1424.55	1442.14	1430.14	1353.88	1326.87	1373.19	1436.5
A	PER_SUSP	T	P_HTHAB	Cyprus	1267.5	1168.99	1182.34	743.43	740.71	687.86	653.26	616.05	527.4	543.05	502.99	497.55	429.39	473.1	591.24	585.93
A	PER_SUSP	T	P_HTHAB	Czechia	1180.01	1182.02	1075.09	1096.39	1075.88	1118.24	1088.16	964.08	867.92	820.38	801.03	809.49	705.12	664.6	717.66	732.91
A	PER_SUSP	T	P_HTHAB	Germany	2743.56	2744.24	2631.72	2633.74	2606.96	2600.67	2661.35	2917.62	2872.88	2584.63	2477.6	2432.22	2368.28	2275.27	2515.44	2703.09
A	PER_SUSP	T	P_HTHAB	Denmark								621.59	610.63	584.61	588.84	621.42	613.52	608.81	631.91	578.95
A	PER_SUSP	T	P_HTHAB	Estonia	1363.45	1169.39	1269.34	1484.89												
A	PER_SUSP	T	P_HTHAB	Greece	1933.79	1772.86	1541.52	1177.01	1087.15	897.62	917.64	1016.4	1034.28	1072.07	1156.83	1140.42	1055.54	1100.94	1384.06	1567.05
A	PER_SUSP	T	P_HTHAB	Spain	768.14	722.43	694.57	809.92	789.46	802.11	752.33	813.13	786.11	801.15	834.04	865.28	874.26	952.88	1066.74	1154.17
A	PER_SUSP	T	P_HTHAB	Finland	7583.67	8386.68	8651.62	8696.45	7718.24	7829.49	7318.53	7282.44	7325.12	7531.69	8073.71	7563.97	5305.64	2731.65	2623.43	2703.48
A	PER_SUSP	T	P_HTHAB	France	1831.66	1825.69	1772.87	1804.51	1765.03	1686.0	1686.15	1642.69	1589.53	1711.48	2553.52	2561.61	2363.8	2615.51	2647.68	2775.41
A	PER_SUSP	T	P_HTHAB	Croatia	736.09	752.5	726.31	720.98	642.03	524.38	471.39	468.2	446.9	430.24	423.8	458.14	467.35	511.75	541.23	599.86
A	PER_SUSP	T	P_HTHAB	Hungary	1556.43	1434.16	1636.26	1569.6	1485.7	1464.42	1210.3	1066.85	988.26	933.16	592.56	1389.98	1430.63	1516.91	1496.54	1594.45
A	PER_SUSP	T	P_HTHAB	Ireland												2506.83	2219.77	1955.48	2028.18	2046.59
A	PER_SUSP	T	P_HTHAB	Iceland		1444.73		1223.1	1161.23		1745.63	1197.2	1648.28	1806.42	1892.95	1798.64	1567.55	1592.77	1547.12	1628.08
A	PER_SUSP	T	P_HTHAB	Italy	1517.05	1473.09	1466.19	1517.52	1572.37	1638.73	1613.69	1582.76	1473.14	1450.14	1437.25	1428.79	1343.65	1402.52	1386.78	1350.31
A	PER_SUSP	T	P_HTHAB	Liechtenstein	3937.1	4203.55	2922.49	3814.77	1601.1		4581.32	4568.32	4377.76			1362.76	1553.67	1270.0	1383.94	
A	PER_SUSP	T	P_HTHAB	Lithuania	650.69	669.85	691.79	707.6	880.46	1033.75	1041.36	918.27	730.26	973.98	857.1	839.03	885.52	785.05	796.69	764.96
A	PER_SUSP	T	P_HTHAB	Luxembourg	3754.04	4550.56	4098.86	4678.22	4944.62	5086.22	5357.66	5051.18	4580.49	4048.14	4278.54	4729.81	5045.46	5097.13	5370.34	
A	PER_SUSP	T	P_HTHAB	Latvia	1206.58	1100.87	1207.92	1182.35	1202.51	1093.62	1097.24	1169.88	761.67	734.57	691.9	693.76	665.94	652.64	654.35	666.17
A	PER_SUSP	T	P_HTHAB	Montenegro	1100.49	1075.42	942.32	817.46	703.2	771.47	689.44	619.19	579.54	576.97	711.0	621.68	1067.9	905.21	666.2	704.24
A	PER_SUSP	T	P_HTHAB	North Macedonia	1109.44	1036.11	1027.56	993.01	853.34	887.89	831.75	769.39	768.27	711.38						
A	PER_SUSP	T	P_HTHAB	Malta	868.99	892.86	1087.37	1222.92	1238.43	1267.31	1231.65	1236.55	1195.34	1188.8	1217.36	1063.91	1037.38	1164.45	1138.27	1219.44
