freq	leg_case	leg_stat	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A	CRIM	CRT_PEN	NR	Sweden	30697.0	32163.0	33687.0	31771.0	30690.0	29967.0	29582.0	28774.0	30216.0	34341.0	38619.0	42191.0	46959.0	47334.0	46437.0
A	CRIM	CRT_PEN	NR	Slovenia	19237.0	17791.0	17317.0	17114.0	14986.0	11193.0	9833.0	9403.0	9505.0	9621.0	9292.0	9095.0	11001.0	11099.0	10765.0
A	CRIM	CRT_PEN	NR	Slovakia	19797.0	19857.0	19136.0	18182.0	17625.0	16677.0	15770.0	15468.0	14798.0	25797.0	24410.0	22497.0	22560.0	23218.0	23710.0
A	CRIM	CRT_PEN	NR	Turkey		1226795.0	1432691.0	1336457.0	1137519.0	1042748.0	1005395.0	995665.0	1082384.0	1228484.0	1316110.0	1352612.0	1458741.0	1325127.0	1386850.0
A	CRIM	CRT_PEN	NR	Kosovo	36201.0	36190.0	35927.0	36947.0	38960.0	45968.0	41969.0	44142.0	45169.0	46154.0	43650.0	36123.0			
A	CRIM	CRT_PEN	P_HTHAB	Albania							126.73	136.29	136.91	94.0	106.47	200.49	250.57	111.46	
A	CRIM	CRT_PEN	P_HTHAB	Austria						204.44	184.64	171.28	166.65	163.11	155.82	155.24	158.24	141.21	148.71
A	CRIM	CRT_PEN	P_HTHAB	Bosnia and Herzegovina	578.43	625.0	647.86	639.18	622.36										
A	CRIM	CRT_PEN	P_HTHAB	Belgium			116.71	111.85	103.92	98.12	399.92	93.88							
A	CRIM	CRT_PEN	P_HTHAB	Bulgaria				395.66	420.16	398.62	390.9	376.34	299.35	261.35	304.51	302.63	334.89	338.22	307.17
A	CRIM	CRT_PEN	P_HTHAB	Switzerland	157.25	617.58	461.94	264.06	269.1				106.39						
A	CRIM	CRT_PEN	P_HTHAB	Czechia				201.28	199.97	177.3	178.83	148.88	138.99	131.88	126.14	122.56	120.48	101.57	96.52
A	CRIM	CRT_PEN	P_HTHAB	Germany	318.36	300.75	284.81	287.51	276.62	276.3	275.86	267.11	273.2	275.98	287.5	286.54	299.01	279.96	282.22
A	CRIM	CRT_PEN	P_HTHAB	Denmark	640.75	739.95	594.21	420.19	287.63	266.45	302.49	289.57	262.53	275.73	323.24	331.36	463.32	536.45	549.15
A	CRIM	CRT_PEN	P_HTHAB	Estonia			267.91	170.04	131.45										
A	CRIM	CRT_PEN	P_HTHAB	Greece													362.74	658.37	1083.26
A	CRIM	CRT_PEN	P_HTHAB	Spain	2298.1	2308.92	1100.18	1089.57	1196.94	711.34	681.61	613.62	592.09	557.69	539.42	539.73	583.19	599.59	625.81
A	CRIM	CRT_PEN	P_HTHAB	Finland	306.63	291.06	326.77	322.16	348.66	342.44	329.56	315.35	301.39	340.96	387.86	369.36	476.45	492.54	472.19
A	CRIM	CRT_PEN	P_HTHAB	Croatia	818.77	790.78	712.09	513.51	427.9	456.04	516.86	549.78	577.57	601.61	641.53	663.36	722.91	772.08	800.09
A	CRIM	CRT_PEN	P_HTHAB	Hungary	523.65	525.38	553.0	507.17	460.07	483.58	440.09	407.56	377.01	345.91	264.37	212.36	239.59	239.1	237.66
A	CRIM	CRT_PEN	P_HTHAB	Iceland									135.03	126.2	165.88		198.28	130.43	164.52
A	CRIM	CRT_PEN	P_HTHAB	Italy		2293.83	2381.39	2411.96	2520.82	2554.97	2496.32	2484.83	2233.94	2174.93	2150.74	2157.48	2231.95	2155.43	1968.76
A	CRIM	CRT_PEN	P_HTHAB	Liechtenstein		33.72	36.22	35.96	27.42	35.29	72.72	45.5	31.9	39.67	41.98	59.93	46.46	58.89	
A	CRIM	CRT_PEN	P_HTHAB	Lithuania	125.63	148.81	161.78	168.35	158.04	158.42	142.01	122.38	111.96	124.79	117.27	115.6	149.46	145.4	140.16
A	CRIM	CRT_PEN	P_HTHAB	Latvia	218.95	238.58	243.29	253.11	260.86	259.21	252.56	144.05	175.37	245.78	212.78	195.32	218.17	179.11	169.48
A	CRIM	CRT_PEN	P_HTHAB	Montenegro	1100.49	653.48	534.09	442.69	472.67	463.2	409.64	337.41	272.73	255.47	277.17	251.37	344.12	391.15	429.99
A	CRIM	CRT_PEN	P_HTHAB	Malta							685.73	883.91	834.94	769.5	695.82	694.55	715.95	475.49	437.84
A	CRIM	CRT_PEN	P_HTHAB	Poland	972.71	715.38	1074.99	1015.5	942.61	1130.54	1103.69	1109.07	990.95	969.77	971.48	985.05	1081.26	1057.79	1017.92
A	CRIM	CRT_PEN	P_HTHAB	Portugal	975.15	876.71	813.08	786.5	744.35	666.98	603.73	536.1	482.94	401.0	380.55	367.57	399.03	398.28	394.29
A	CRIM	CRT_PEN	P_HTHAB	Romania	163.16	187.76	181.44	162.56	107.14	248.64	387.93	312.82	487.19	510.49	526.95	546.79	546.65	540.99	588.17
A	CRIM	CRT_PEN	P_HTHAB	Serbia						1021.5	827.49	663.05	569.9	559.75	640.81	635.79	666.88	660.48	653.4
A	CRIM	CRT_PEN	P_HTHAB	Sweden	334.28	347.47	360.65	337.43	323.64	313.6	306.71	295.2	306.73	343.58	381.6	412.42	454.69	456.04	444.27
A	CRIM	CRT_PEN	P_HTHAB	Slovenia	956.94	875.39	845.98	834.75	729.07	543.66	477.08	455.82	460.47	465.71	449.57	437.07	524.89	526.27	510.87
A	CRIM	CRT_PEN	P_HTHAB	Slovakia	368.24	368.92	355.0	337.18	326.13	308.21	291.18	285.32	272.71	474.62	448.46	412.76	413.35	425.26	436.27
A	CRIM	CRT_PEN	P_HTHAB	Turkey		1715.39	1974.46	1812.81	1522.29	1378.8	1311.36	1281.49	1374.61	1539.17	1628.64	1649.45	1754.24	1584.81	1637.75
A	CRIM	CRT_PEN	P_HTHAB	Kosovo	1681.31	1659.57	1627.05	2059.27					2549.61	2587.79	2427.01	2011.68			
A	CRIM	CRT_RESL	NR	Albania						7512.0	13587.0	15624.0	13282.0	12398.0	13827.0	11531.0	9791.0	11791.0	
A	CRIM	CRT_RESL	NR	Austria	0.0	68486.0	65269.0	63252.0	62439.0	57054.0	56160.0	55190.0	53311.0	52493.0	51722.0	52549.0	46086.0	44624.0	46760.0
A	CRIM	CRT_RESL	NR	Bosnia and Herzegovina	16689.0	34112.0	47863.0	56430.0	62891.0	66532.0	64077.0	56464.0	55019.0	54161.0	53134.0	50835.0	43733.0	48538.0	48608.0
A	CRIM	CRT_RESL	NR	Belgium			329826.0	326885.0	309126.0	302877.0	296192.0	279370.0		267166.0	258130.0	231006.0	180946.0	231425.0	214735.0
A	CRIM	CRT_RESL	NR	Bulgaria				153526.0	149071.0	144090.0	138797.0	148159.0	164126.0	158734.0	151267.0	144545.0	128186.0	131463.0	126266.0
A	CRIM	CRT_RESL	NR	Switzerland	78339.0		207416.0		58949.0				33661.0						
A	CRIM	CRT_RESL	NR	Czechia				111523.0	167624.0	182538.0	165125.0	89020.0	82670.0	77956.0	74683.0	73446.0	65264.0	64352.0	66020.0
A	CRIM	CRT_RESL	NR	Germany	844424.0	818593.0	790085.0	772867.0	736029.0	700394.0	679123.0	670787.0	662412.0	654537.0	648918.0	660816.0	614781.0	582112.0	558208.0
A	CRIM	CRT_RESL	NR	Denmark	102784.0	110014.0	121285.0	126911.0	158437.0	127848.0	130872.0	149814.0	143426.0	134780.0	165858.0	160047.0	155064.0	134781.0	152630.0
A	CRIM	CRT_RESL	NR	Estonia	11478.0	10050.0	9070.0	10040.0	9183.0	8429.0	7721.0	7359.0	7463.0	6802.0	5749.0	5689.0	5114.0	4704.0	3921.0
A	CRIM	CRT_RESL	NR	Greece													104812.0	104770.0	185752.0
A	CRIM	CRT_RESL	NR	Spain	5748470.0	5842733.0	1282485.0	1279915.0	1300280.0	376826.0	371601.0	329099.0	326348.0	323030.0	305603.0	305298.0	234348.0	312980.0	322873.0
A	CRIM	CRT_RESL	NR	Finland	56670.0	55173.0	52869.0	53255.0	52507.0	49233.0	48013.0	46651.0	45739.0	45561.0	49549.0	48918.0	44420.0	55702.0	52307.0
A	CRIM	CRT_RESL	NR	France				1082956.0	1134767.0	1081985.0	1089507.0	1096657.0	1200575.0	1180949.0	798886.0	696222.0	663293.0	694760.0	692705.0
A	CRIM	CRT_RESL	NR	Croatia	35536.0	48858.0	48254.0	29527.0	25711.0	18170.0	17556.0	16968.0	16974.0	16057.0	15773.0	16895.0	15769.0	17039.0	18026.0
A	CRIM	CRT_RESL	NR	Hungary	77293.0	75331.0	79582.0	84672.0	77520.0	142586.0	146425.0	144070.0	140254.0	131024.0	123770.0	118430.0	122476.0	131050.0	131834.0
A	CRIM	CRT_RESL	NR	Iceland									1923.0	1786.0	1712.0		1752.0	1538.0	1466.0
A	CRIM	CRT_RESL	NR	Italy		1539288.0	1563858.0	1525664.0	1475665.0	1515000.0	1434432.0	1455041.0	1594629.0	1329982.0	1310105.0	1256498.0	974890.0	1162784.0	1185406.0
A	CRIM	CRT_RESL	NR	Liechtenstein		27.0	24.0	31.0	18.0	24.0	32.0	32.0	32.0	21.0	25.0	25.0	36.0	29.0	
A	CRIM	CRT_RESL	NR	Lithuania	16082.0	16832.0	17669.0	18072.0	20665.0	20737.0	21674.0	18963.0	17115.0	19858.0	20006.0	18175.0	16779.0	15627.0	15545.0
A	CRIM	CRT_RESL	NR	Luxembourg								4985.0	4947.0	4225.0	4176.0	4465.0	4617.0	5036.0	
A	CRIM	CRT_RESL	NR	Latvia	11164.0	11339.0	9959.0	9500.0	9527.0	9220.0	9227.0	10568.0	10351.0	10212.0	9652.0	8798.0	7855.0	7032.0	4764.0
A	CRIM	CRT_RESL	NR	Montenegro	11241.0	10857.0	7541.0	6047.0	6089.0	5147.0	5073.0	4500.0	4080.0	3796.0	3638.0	3775.0	3583.0	3609.0	3304.0
A	CRIM	CRT_RESL	NR	Malta							1439.0	1291.0	1294.0	2184.0	1512.0	1800.0	1456.0	1208.0	1281.0
A	CRIM	CRT_RESL	NR	Netherlands	127389.0	127082.0	110027.0	105465.0	99723.0	104610.0	102071.0	106373.0	94350.0	93049.0					
A	CRIM	CRT_RESL	NR	Norway	21120.0	19753.0	21986.0	19837.0	18562.0	20627.0	18459.0	19367.0		16700.0	15787.0	15724.0	15558.0	15021.0	14548.0
A	CRIM	CRT_RESL	NR	Poland	2296367.0	2530039.0	2401642.0	2435084.0	2480287.0	2538459.0	2610184.0	2559970.0	2400063.0	2277100.0	2133911.0	2069342.0	1826322.0	2037487.0	2044535.0
A	CRIM	CRT_RESL	NR	Portugal	129737.0	122217.0	113037.0	109670.0	109133.0	99735.0	139344.0	80754.0	77284.0	71262.0	63846.0	65591.0	48346.0	59340.0	62300.0
A	CRIM	CRT_RESL	NR	Romania	170413.0	163060.0	170072.0	186075.0	208378.0	219785.0	248840.0	248102.0	315804.0	377916.0	382490.0	377046.0	342767.0	361774.0	357069.0
A	CRIM	CRT_RESL	NR	Serbia						175800.0	155577.0	161756.0	159380.0	176649.0	231957.0	271624.0	320767.0	222121.0	198388.0
A	CRIM	CRT_RESL	NR	Sweden	82504.0	85714.0	90627.0	92692.0	90732.0	86083.0	83887.0	83548.0	82337.0	86288.0	93191.0	100696.0	115153.0	122026.0	122921.0
A	CRIM	CRT_RESL	NR	Slovenia	16854.0	16630.0	14716.0	13709.0	14799.0	15996.0	14107.0	11445.0	10279.0	9729.0	9805.0	9521.0	7303.0	8518.0	8752.0
A	CRIM	CRT_RESL	NR	Slovakia	37590.0	40667.0	41710.0	40727.0	44497.0	44292.0	42496.0	37846.0	35360.0	74713.0	73642.0	71913.0	66805.0	63115.0	65882.0
A	CRIM	CRT_RESL	NR	Turkey		1722284.0	1696635.0	1760476.0	2042675.0	1743048.0	1618250.0	1743048.0	1618250.0	1408367.0	1615463.0	1757759.0	1374732.0	1965068.0	1916890.0
A	CRIM	CRT_RESL	NR	Scotland										104105.0					
A	CRIM	CRT_RESL	NR	Northern Ireland	56209.0	57675.0	57420.0	58743.0	56223.0	50791.0	45922.0	45136.0		41934.0	41747.0				
A	CRIM	CRT_RESL	NR	Kosovo	13057.0	13612.0	12381.0	19465.0	21681.0	21356.0	22596.0	20077.0	23832.0	25698.0	26197.0	29077.0			
A	CRIM	CRT_RESL	P_HTHAB	Albania							496.17	541.41	461.89	431.0	481.72	402.84	344.03	416.68	
A	CRIM	CRT_RESL	P_HTHAB	Austria	0.0	821.67	781.51	755.23	742.6	675.05	660.17	643.52	613.47	598.36	586.27	593.19	517.76	499.56	520.77
A	CRIM	CRT_RESL	P_HTHAB	Bosnia and Herzegovina	434.17	887.41	1245.12	1468.31	1638.1										
A	CRIM	CRT_RESL	P_HTHAB	Belgium			3042.7	2971.51	2786.21	2713.55	2649.1	2486.1		2353.53	2264.58	2016.55	1570.38	2002.85	1848.36
A	CRIM	CRT_RESL	P_HTHAB	Bulgaria				2083.28	2034.48	1978.02	1915.58	2057.14	2294.25	2235.1	2145.62	2064.92	1844.01	1900.7	1846.28
A	CRIM	CRT_RESL	P_HTHAB	Switzerland	1031.66		2664.03		741.06				404.23						
A	CRIM	CRT_RESL	P_HTHAB	Czechia				1063.47	1595.59	1735.79	1570.76	844.73	783.32	736.91	703.89	689.65	610.29	601.32	627.76
A	CRIM	CRT_RESL	P_HTHAB	Germany	1027.06	998.26	965.85	963.41	916.28	869.8	840.84	826.12	806.09	793.17	783.79	795.98	739.22	700.03	670.62
A	CRIM	CRT_RESL	P_HTHAB	Denmark	1877.06	1996.1	2191.34	2282.31	2839.11	2281.93	2325.69	2647.02	2513.05	2344.5	2868.92	2756.54	2663.07	2307.88	2598.66
A	CRIM	CRT_RESL	P_HTHAB	Estonia	857.57	752.39	680.27	755.08	692.94	638.48	586.78	559.68	567.12	517.01	435.82	429.42	384.81	353.67	294.41
A	CRIM	CRT_RESL	P_HTHAB	Greece													977.85	981.12	1775.87
A	CRIM	CRT_RESL	P_HTHAB	Spain	12587.26	12635.87	2758.83	2742.65	2777.29	806.43	798.93	708.51	702.73	694.27	654.98	650.44	495.11	660.31	680.69
A	CRIM	CRT_RESL	P_HTHAB	Finland	1069.15	1035.86	987.94	990.74	972.12	907.24	880.77	852.58	833.54	827.89	898.75	886.53	803.94	1006.58	942.77
A	CRIM	CRT_RESL	P_HTHAB	France				1666.63	1738.39	1649.36	1652.22	1649.4	1801.63	1767.63	1191.9	1036.39	985.28	1026.89	1020.61
A	CRIM	CRT_RESL	P_HTHAB	Croatia	824.13	1133.65	1121.44	688.3	601.29	426.31	413.39	401.58	405.04	386.52	384.19	414.47	388.57	422.14	466.72
A	CRIM	CRT_RESL	P_HTHAB	Hungary	769.44	750.98	794.68	847.93	780.51	1438.98	1482.43	1461.81	1426.73	1337.31	1265.75	1211.84	1253.65	1346.76	1360.66
A	CRIM	CRT_RESL	P_HTHAB	Iceland									578.3	527.86	491.32		481.14	417.04	389.64
A	CRIM	CRT_RESL	P_HTHAB	Italy		2608.94	2642.09	2569.99	2484.53	2538.32	2359.94	2393.33	2628.56	2195.07	2166.04	2100.58	1634.58	1962.96	2008.14
A	CRIM	CRT_RESL	P_HTHAB	Liechtenstein		75.87	66.86	85.76	49.35	65.15	86.19	85.64	85.06	55.54	65.59	65.14	92.91	74.25	
A	CRIM	CRT_RESL	P_HTHAB	Lithuania	500.59	528.67	562.35	592.02	688.0	697.77	736.34	649.14	592.51	697.28	712.24	650.46	600.52	558.97	553.99
A	CRIM	CRT_RESL	P_HTHAB	Luxembourg								885.5	858.48	715.29	693.68	727.32	737.41	793.41	
A	CRIM	CRT_RESL	P_HTHAB	Latvia	509.35	524.27	469.65	457.92	465.91	455.57	461.01	532.1	525.71	523.66	498.97	458.24	411.76	371.43	253.98
A	CRIM	CRT_RESL	P_HTHAB	Montenegro	1826.19	1759.2	1218.25	975.56	981.61	828.97	816.22	723.36	655.72	609.91	584.55	606.74	576.16	581.4	534.9
A	CRIM	CRT_RESL	P_HTHAB	Malta							338.28	300.69	297.88	474.48	317.85	364.7	282.96	234.06	245.89
A	CRIM	CRT_RESL	P_HTHAB	Netherlands	776.51	770.86	663.81	633.2	596.06	623.44	606.51	629.4	555.68	544.74					
A	CRIM	CRT_RESL	P_HTHAB	Norway	445.84	411.58	452.55	403.17	372.29	408.35	361.38	374.86		317.59	298.11	295.11	289.85	278.61	268.15
A	CRIM	CRT_RESL	P_HTHAB	Poland	6024.74	6634.28	6316.31	6397.56	6516.13	6669.18	6865.68	6735.77	6321.41	5996.63	5619.0	5449.54	4811.41	5384.48	5429.76
A	CRIM	CRT_RESL	P_HTHAB	Portugal	1229.35	1157.03	1069.06	1037.29	1035.18	951.01	1336.34	778.37	747.33	691.22	620.4	638.25	469.57	576.21	601.81
A	CRIM	CRT_RESL	P_HTHAB	Romania	825.83	797.74	792.43	868.95	1036.91	1097.82	1247.49	1248.59	1598.17	1923.79	1958.41	1942.09	1773.35	1884.08	1875.12
A	CRIM	CRT_RESL	P_HTHAB	Serbia						2447.95	2176.89	2273.64	2252.28	2509.12	3312.99	3900.53	4630.87	3232.47	2918.71
A	CRIM	CRT_RESL	P_HTHAB	Sweden	898.45	926.0	970.24	984.45	956.8	900.84	869.76	857.14	835.82	863.3	920.84	984.3	1115.0	1175.67	1176.02
A	CRIM	CRT_RESL	P_HTHAB	Slovenia	838.4	818.26	718.91	668.67	719.97	776.95	684.45	554.81	497.97	470.93	474.39	457.54	348.45	403.89	415.34
A	CRIM	CRT_RESL	P_HTHAB	Slovakia	699.21	755.56	773.78	755.26	823.36	818.58	784.65	698.09	651.65	1374.58	1352.94	1319.4	1224.01	1156.0	1212.24
A	CRIM	CRT_RESL	P_HTHAB	Turkey		2408.21	2338.21	2387.96	2733.62	2304.78	2110.73	2243.42	2055.15	1764.54	1999.07	2143.51	1653.22	2350.16	2263.68
A	CRIM	CRT_RESL	P_HTHAB	Scotland										1922.63					
A	CRIM	CRT_RESL	P_HTHAB	Northern Ireland	3175.0	3228.95	3191.74	3246.3	3090.98	2780.55	2499.43	2443.61		2246.5	2225.37				
A	CRIM	CRT_RESL	P_HTHAB	Kosovo	606.42	624.21	560.71	1084.9					1345.22	1440.85	1456.6	1619.29			
A	OTH	CRT_BGHT	NR	Albania						7064.0	10914.0	13823.0	14039.0	15265.0	15170.0	13778.0	9841.0	15332.0	
A	OTH	CRT_BGHT	NR	Bosnia and Herzegovina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
A	OTH	CRT_BGHT	NR	Belgium										10498.0	9951.0	9937.0	9008.0		
A	OTH	CRT_BGHT	NR	Switzerland	48887.0		219417.0		80468.0				52050.0						
A	OTH	CRT_BGHT	NR	Germany						833973.0	789267.0	766416.0	753370.0	707242.0	748040.0	729106.0	671945.0	575196.0	526491.0
A	OTH	CRT_BGHT	NR	Denmark	489878.0	559320.0	561793.0	539000.0	500198.0	498875.0	492922.0	484805.0	493845.0	518477.0	529837.0	539045.0	482709.0	463066.0	499927.0
A	OTH	CRT_BGHT	NR	Estonia	13566.0	31166.0	4875.0	5111.0	6917.0	8790.0	10861.0	11695.0	10032.0	7352.0	7067.0	6942.0	5952.0	5500.0	5113.0
A	OTH	CRT_BGHT	NR	Spain	361967.0	424795.0	386711.0	378975.0	407066.0	422319.0	375070.0	345989.0	0.0	0.0	0.0		0.0	0.0	0.0
A	OTH	CRT_BGHT	NR	Finland	19336.0	20904.0	20924.0	20282.0	19625.0	20334.0	19515.0	19866.0	19163.0	19303.0	20974.0	21314.0	21324.0	16969.0	19645.0
A	OTH	CRT_BGHT	NR	Croatia	953045.0	902150.0	480665.0	493502.0	496364.0	499097.0	650312.0	626578.0	657729.0	651161.0	635421.0	644117.0	622721.0	718517.0	730176.0
A	OTH	CRT_BGHT	NR	Hungary	68115.0	112742.0	118299.0	130120.0	206762.0	1140378.0	948533.0	942769.0	889212.0	914082.0	820758.0	750192.0	742276.0	773916.0	736038.0
A	OTH	CRT_BGHT	NR	Italy	10922.0	13940.0	11032.0	9605.0	6923.0	6359.0	6359.0			5785.0	7956.0		9099.0	6376.0	
A	OTH	CRT_BGHT	NR	Liechtenstein								132.0	136.0	129.0	135.0	174.0	171.0	209.0	
A	OTH	CRT_BGHT	NR	Lithuania	86274.0	91339.0	92894.0	79795.0	74882.0	76318.0	79139.0	88663.0	77492.0	21518.0	19323.0	22039.0	19633.0	12402.0	4573.0
A	OTH	CRT_BGHT	NR	Luxembourg									4084.0	3972.0	4295.0	4079.0			
A	OTH	CRT_BGHT	NR	Latvia	25689.0	18934.0	17075.0	16368.0	10150.0	8796.0	7407.0	7385.0	7446.0	8183.0	7747.0	8530.0	5797.0	2936.0	2405.0
A	OTH	CRT_BGHT	NR	Montenegro	39029.0	38535.0	33101.0	31896.0	23023.0	27298.0	31498.0	4019.0	4912.0	4757.0	5080.0	6672.0	4679.0	5777.0	7116.0
A	OTH	CRT_BGHT	NR	Malta											620.0	427.0	363.0	387.0	389.0
A	OTH	CRT_BGHT	NR	Poland	981836.0	1007247.0	978646.0	1000553.0	1040316.0	1090679.0	1073204.0	992519.0	896116.0	914046.0	972123.0	934378.0	786415.0	849025.0	923993.0
A	OTH	CRT_BGHT	NR	Portugal	37105.0	18717.0	18071.0	19939.0	16039.0	13675.0	20272.0	17630.0	18580.0	17216.0	15811.0	14037.0	11740.0	14940.0	16669.0
A	OTH	CRT_BGHT	NR	Romania	131309.0	344752.0	607145.0	639375.0	552947.0	583186.0	282321.0	195770.0	260845.0	196304.0	183001.0	187257.0	182041.0	182595.0	201957.0
A	OTH	CRT_BGHT	NR	Serbia						519902.0	527224.0	653729.0	599822.0	508178.0	467833.0	682692.0	530154.0	602851.0	555216.0
A	OTH	CRT_BGHT	NR	Sweden	3001.0	3219.0	3138.0	4649.0	5473.0	5853.0	5581.0	5777.0	6896.0	6109.0	7164.0	7328.0	7291.0	6845.0	7307.0
A	OTH	CRT_BGHT	NR	Slovenia	123508.0	155936.0	158412.0	146696.0	193374.0	189344.0	174098.0	168685.0	185555.0	186854.0	176033.0	174340.0	158800.0	220688.0	233105.0
A	OTH	CRT_BGHT	NR	Slovakia	668588.0	672961.0	746768.0	930620.0	1026761.0	1155732.0	954863.0	722447.0	709243.0	601399.0	377665.0	572200.0	435673.0	561627.0	555663.0
A	OTH	CRT_BGHT	NR	England and Wales				263716.0	265997.0	253166.0	229280.0	227349.0	224541.0						
A	OTH	CRT_BGHT	NR	Northern Ireland	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				
A	OTH	CRT_BGHT	NR	Kosovo	68970.0	68757.0	62414.0	56962.0	57363.0	56990.0	48186.0	50820.0	39470.0	38460.0	40304.0	46146.0			
A	OTH	CRT_BGHT	P_HTHAB	Albania							376.87	479.0	488.21	530.66	528.51	481.34	345.79	541.82	
A	OTH	CRT_BGHT	P_HTHAB	Bosnia and Herzegovina	0.0	0.0	0.0	0.0	0.0										
A	OTH	CRT_BGHT	P_HTHAB	Belgium										92.48	87.3	86.74	78.18		
A	OTH	CRT_BGHT	P_HTHAB	Switzerland	643.8		2818.17		1011.58				625.07						
A	OTH	CRT_BGHT	P_HTHAB	Germany						1035.69	977.21	943.89	916.78	857.04	903.51	878.24	807.95	691.72	632.52
A	OTH	CRT_BGHT	P_HTHAB	Denmark	8946.25	10148.33	10150.31	9693.15	8963.29	8904.3	8759.58	8565.89	8652.94	9018.92	9164.84	9284.15	8290.03	7929.15	8511.68
A	OTH	CRT_BGHT	P_HTHAB	Estonia	1013.57	2333.24	365.64	384.38	521.95	665.82	825.42	889.44	762.34	558.82	535.73	524.0	447.86	413.51	383.92
A	OTH	CRT_BGHT	P_HTHAB	Spain	792.59	918.69	831.88	812.08	869.46	903.78	806.39	744.87	0.0	0.0	0.0		0.0	0.0	0.0
A	OTH	CRT_BGHT	P_HTHAB	Finland	364.8	392.47	391.0	377.32	363.34	374.7	357.99	363.06	349.22	350.75	380.44	386.27	385.93	306.64	354.08
A	OTH	CRT_BGHT	P_HTHAB	Croatia	22102.33	20932.55	11170.86	11503.93	11608.18	11710.01	15312.96	14829.14	15695.08	15674.71	15477.34	15801.72	15344.89	17801.13	18905.19
A	OTH	CRT_BGHT	P_HTHAB	Hungary	678.07	1123.94	1181.3	1303.06	2081.79	11508.74	9603.1	9565.85	9045.45	9329.69	8393.61	7676.36	7597.87	7953.28	7596.63
A	OTH	CRT_BGHT	P_HTHAB	Italy	18.62	23.63	18.64	16.18	11.66	10.65	10.46			9.55	13.15		15.26	10.76	
A	OTH	CRT_BGHT	P_HTHAB	Liechtenstein								353.26	361.49	341.18	354.2	453.38	441.32	535.14	
A	OTH	CRT_BGHT	P_HTHAB	Lithuania	2685.48	2868.82	2956.55	2614.01	2493.04	2567.98	2688.63	3035.09	2682.72	755.57	687.92	788.75	702.66	443.61	162.97
A	OTH	CRT_BGHT	P_HTHAB	Luxembourg									708.72	672.46	713.45	664.45			
A	OTH	CRT_BGHT	P_HTHAB	Latvia	1172.05	875.43	805.23	788.97	496.38	434.62	370.08	371.83	378.17	419.62	400.49	444.28	303.88	155.08	128.21
A	OTH	CRT_BGHT	P_HTHAB	Montenegro	6340.58	6243.95	5347.49	5145.76	3711.54	4396.57	5067.89	646.04	789.43	764.32	816.25	1072.36	752.4	930.66	1152.05
A	OTH	CRT_BGHT	P_HTHAB	Malta											130.33	86.51	70.55	74.99	74.67
A	OTH	CRT_BGHT	P_HTHAB	Poland	2575.94	2641.21	2573.84	2628.7	2733.09	2865.49	2822.89	2611.51	2360.24	2407.1	2559.79	2460.65	2071.8	2243.72	2453.89
A	OTH	CRT_BGHT	P_HTHAB	Portugal	351.59	177.19	170.91	188.59	152.14	130.4	194.41	169.93	179.67	166.99	153.64	136.59	114.03	145.07	161.02
A	OTH	CRT_BGHT	P_HTHAB	Romania	636.33	1686.63	2828.91	2985.81	2751.53	2913.01	1415.33	985.22	1320.04	999.29	936.99	964.52	941.81	950.93	1060.56
A	OTH	CRT_BGHT	P_HTHAB	Serbia						7239.46	7377.11	9188.82	8476.41	7218.16	6681.95	9803.49	7653.77	8773.15	8168.42
A	OTH	CRT_BGHT	P_HTHAB	Sweden	32.68	34.78	33.59	49.38	57.71	61.25	57.86	59.27	70.0	61.12	70.79	71.63	70.6	65.95	69.91
A	OTH	CRT_BGHT	P_HTHAB	Slovenia	6143.85	7672.65	7738.83	7155.24	9407.66	9196.72	8446.91	8177.18	8989.25	9044.7	8516.85	8378.07	7576.84	10464.22	11062.42
A	OTH	CRT_BGHT	P_HTHAB	Slovakia	12436.38	12502.99	13853.64	17257.85	18998.89	21359.58	17630.58	13325.96	13070.59	11064.6	6938.39	10498.27	7982.47	10286.62	10224.33
A	OTH	CRT_BGHT	P_HTHAB	England and Wales				471.49	471.88	446.04	401.0	394.21	386.16						
A	OTH	CRT_BGHT	P_HTHAB	Northern Ireland	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				
A	OTH	CRT_BGHT	P_HTHAB	Kosovo	3203.23	3153.0	2826.58	3174.82					2227.92	2156.4	2240.97	2569.85			
A	OTH	CRT_PEN	NR	Albania						1597.0	5444.0	3341.0	3160.0	3296.0	3503.0	3442.0	4457.0	6162.0	
A	OTH	CRT_PEN	NR	Bosnia and Herzegovina							0.0	0.0	0.0	0.0				0.0	
A	OTH	CRT_PEN	NR	Switzerland	8442.0	28915.0	37801.0	17051.0	13069.0				10538.0						
A	OTH	CRT_PEN	NR	Germany						659668.0	631117.0	613370.0	600679.0	577834.0	625776.0	613146.0	593331.0	536660.0	492468.0
A	OTH	CRT_PEN	NR	Denmark	126083.0	144510.0	143079.0	110360.0	89318.0	88614.0	93769.0	98315.0	107676.0	115329.0	122614.0	109528.0	97586.0	92482.0	94583.0
