freq	iccs	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS03012	P_HTHAB	LT	6.35 	6.69 	9.74 	11.07 	8.76 	4.11 	5.40 	3.70 	3.39 	3.58 	3.67 	3.44 	1.93 	2.83 	2.64 	3.11 
A	ICCS03012	P_HTHAB	LU		61.60 	51.79 	55.49 	61.35 	58.84 	65.86 	51.16 								
A	ICCS03012	P_HTHAB	LV						15.02 	18.44 	12.24 	4.22 	5.74 	6.88 	7.08 	6.03 	9.14 	9.01 	14.87 
A	ICCS03012	P_HTHAB	ME	3.74 	6.16 	6.30 	3.39 	3.39 	3.06 	4.18 	3.38 	2.57 	1.12 	2.09 	4.50 	2.25 	3.87 	3.24 	4.05 
A	ICCS03012	P_HTHAB	MK						5.48 										
A	ICCS03012	P_HTHAB	MT	14.96 	17.03 	19.32 	12.29 	16.53 	18.75 	15.52 	18.87 	13.54 	12.82 	15.77 	17.83 	13.99 	20.54 	19.58 	17.34 
A	ICCS03012	P_HTHAB	NL	52.12 	50.50 	14.96 	13.06 	12.37 	11.62 	10.78 	10.12 	13.05 	12.88 	13.82 	12.99 	11.23 	12.96 	17.00 	14.32 
A	ICCS03012	P_HTHAB	NO	31.81 	30.10 	32.23 	33.79 	31.78 	32.29 	35.38 	40.99 	56.13 	55.09 	51.63 	46.75 	44.51 	51.92 	46.28 	45.36 
A	ICCS03012	P_HTHAB	PL						1.14 	1.01 	1.11 	1.35 	1.20 	1.10 	1.52 	0.95 	0.93 	0.95 	1.09 
A	ICCS03012	P_HTHAB	PT	18.35 	20.63 	16.85 	17.10 	16.69 	17.08 	18.77 	19.95 	20.67 	20.66 	19.84 	22.09 	20.58 	22.55 	24.20 	25.90 
A	ICCS03012	P_HTHAB	RO	2.67 	2.93 	2.74 	2.55 	3.21 	3.72 	3.21 	0.40 	0.50 	0.73 	1.47 	1.81 	1.65 	2.06 	2.36 	2.92 
A	ICCS03012	P_HTHAB	RS	3.76 	4.10 	5.21 	5.21 	4.30 	1.68 	2.17 	1.88 	2.52 	2.87 	4.83 	6.36 	5.67 	7.95 	5.53 	6.78 
A	ICCS03012	P_HTHAB	SE	99.72 	103.12 	107.68 	106.59 	107.83 	92.86 	105.89 	95.61 	111.32 	115.11 	111.57 	108.91 	112.00 	121.74 	108.16 	102.02 
A	ICCS03012	P_HTHAB	SI	4.08 	4.42 	4.35 	2.39 	3.01 	3.25 	3.05 	2.13 	3.15 	3.15 	2.37 	2.84 	3.29 	3.03 	3.37 	4.06 
A	ICCS03012	P_HTHAB	SK						1.26 	1.00 	1.38 	1.09 	1.60 	1.40 	1.43 	1.08 	1.32 	1.62 	1.31 
A	ICCS03012	P_HTHAB	TR									7.02 	7.92 	9.31 	10.34 	9.30 	10.79 	11.40 	9.98 
A	ICCS03012	P_HTHAB	UKC-L	40.67 	40.39 	41.87 	39.80 	40.01 	46.01 	61.07 	71.82 	79.39 	95.29 	100.17 					
A	ICCS03012	P_HTHAB	UKM	71.15 	76.02 	80.72 	95.61 	101.05 	66.22 	71.78 	76.17 	81.91 	91.33 	96.67 					
A	ICCS03012	P_HTHAB	UKN	79.59 	75.41 	76.15 	71.40 	74.55 	54.03 	62.86 	70.52 	73.50 	75.80 	77.99 					
A	ICCS03012	P_HTHAB	XK	5.16 	4.26 	4.03 	5.63 					3.16 	2.80 	2.56 	3.40 	3.14 			
A	ICCS0302	NR	AL									105 	121 	96 	96 	96 	183 	219 	121 
A	ICCS0302	NR	AT									835 	927 	1358 	1859 	1917 	2115 	2239 	2401 
A	ICCS0302	NR	BA												14 	14 	19 	18 	77 
A	ICCS0302	NR	BE									2510 	2851 	2961 	3760 	3680 	3827 	2255 	1997 
A	ICCS0302	NR	BG									60 	57 	71 	43 	57 	61 	65 	63 
A	ICCS0302	NR	CH									630 	752 	877 	1485 	1669 	1570 	2006 	1898 
A	ICCS0302	NR	CY									80 	100 	126 	106 	164 	178 	173 	185 
A	ICCS0302	NR	CZ									396 	549 	683 	765 	666 	765 	948 	878 
A	ICCS0302	NR	DE										9046 	10386 	16019 	26264 	49827 	54055 	59351 
A	ICCS0302	NR	DK									597 	2039 	1681 	1601 	1901 	2125 	3365 	2974 
A	ICCS0302	NR	EL									534 	348 	456 	431 	337 	325 	383 	416 
A	ICCS0302	NR	ES									1293 	1433 	1407 	1483 	1328 	1315 	1307 	1717 
A	ICCS0302	NR	FI									282 	324 	368 	569 	895 	802 	953 	1303 
A	ICCS0302	NR	FR									7644 	8969 	9374 	10632 	11416 	12448 	12421 	14208 
A	ICCS0302	NR	HR									456 	372 	275 	401 	360 	499 	613 	736 
A	ICCS0302	NR	HU									523 	1634 	476 	336 	371 	496 	462 	802 
A	ICCS0302	NR	IE									316 	363 	423 	514 	460 	546 	610 	457 
A	ICCS0302	NR	IS												162 	0 	0 	0 	0 
A	ICCS0302	NR	IT									2321 	2294 	2183 	2322 	2515 	2566 	2247 	1883 
A	ICCS0302	NR	LT									271 	333 	417 	418 	482 	350 	429 	454 
A	ICCS0302	NR	LU															7 	
A	ICCS0302	NR	LV									333 	187 	194 	245 	224 	292 	220 	208 
A	ICCS0302	NR	ME																14 
A	ICCS0302	NR	MT															20 	14 
A	ICCS0302	NR	NL									455 	430 	460 	570 	465 	500 	565 	605 
A	ICCS0302	NR	NO									571 	1106 	1471 	1044 	1259 	1744 	1749 	1787 
A	ICCS0302	NR	PL									3071 	3292 	4681 	14709 	6539 	5680 	5436 	6665 
A	ICCS0302	NR	PT											158 	261 	499 	473 	409 	314 
A	ICCS0302	NR	RO										532 	545 	711 	878 	961 	1271 	975 
A	ICCS0302	NR	RS									74 	67 	70 	91 	107 	195 	148 	102 
A	ICCS0302	NR	SE									1757 	3089 	2292 	3314 	4954 	6202 	5116 	18273 
A	ICCS0302	NR	SI												153 	162 	209 	189 	245 
A	ICCS0302	NR	SK									20 	27 	27 	7 	3 	7 	9 	8 
A	ICCS0302	NR	XK									342 	350 	277 	40 				
A	ICCS0302	P_HTHAB	AL									3.65 	4.21 	3.34 	3.35 	3.37 	6.47 	7.84 	4.38 
A	ICCS0302	P_HTHAB	AT									9.60 	10.57 	15.39 	20.98 	21.54 	23.68 	24.94 	26.37 
A	ICCS0302	P_HTHAB	BE									22.19 	25.12 	25.98 	32.82 	31.94 	33.12 	19.41 	17.01 
A	ICCS0302	P_HTHAB	BG									0.84 	0.80 	1.01 	0.61 	0.82 	0.88 	0.95 	0.98 
A	ICCS0302	P_HTHAB	CH									7.57 	8.93 	10.34 	17.38 	19.39 	18.11 	22.96 	21.53 
A	ICCS0302	P_HTHAB	CY									9.43 	11.70 	14.58 	12.10 	18.47 	19.87 	19.12 	19.49 
A	ICCS0302	P_HTHAB	CZ									3.75 	5.19 	6.44 	7.18 	6.23 	7.29 	9.01 	8.11 
A	ICCS0302	P_HTHAB	DE										10.96 	12.54 	19.30 	31.58 	59.92 	64.94 	71.41 
A	ICCS0302	P_HTHAB	DK									10.46 	35.47 	29.08 	27.57 	32.65 	36.39 	57.29 	50.13 
A	ICCS0302	P_HTHAB	EL									4.95 	3.23 	4.24 	4.02 	3.14 	3.04 	3.66 	3.99 
A	ICCS0302	P_HTHAB	ES									2.78 	3.08 	3.02 	3.16 	2.81 	2.77 	2.75 	3.57 
A	ICCS0302	P_HTHAB	FI									5.14 	5.89 	6.67 	10.31 	16.20 	14.49 	17.18 	23.42 
A	ICCS0302	P_HTHAB	FR									11.47 	13.42 	13.99 	15.83 	16.96 	18.38 	18.24 	20.81 
A	ICCS0302	P_HTHAB	HR									10.88 	8.95 	6.70 	9.84 	8.87 	12.36 	15.87 	19.11 
A	ICCS0302	P_HTHAB	HU									5.32 	16.68 	4.87 	3.44 	3.80 	5.10 	4.77 	8.35 
A	ICCS0302	P_HTHAB	IE									6.69 	7.59 	8.76 	10.48 	9.18 	10.78 	11.83 	8.67 
A	ICCS0302	P_HTHAB	IS												45.38 	0.00 	0.00 	0.00 	0.00 
A	ICCS0302	P_HTHAB	IT									3.83 	3.79 	3.61 	3.88 	4.22 	4.33 	3.81 	3.19 
A	ICCS0302	P_HTHAB	LT									9.38 	11.69 	14.85 	14.96 	17.25 	12.52 	15.29 	15.89 
A	ICCS0302	P_HTHAB	LU															1.08 	
A	ICCS0302	P_HTHAB	LV									16.91 	9.59 	10.03 	12.76 	11.74 	15.42 	11.73 	11.05 
A	ICCS0302	P_HTHAB	ME																2.27 
A	ICCS0302	P_HTHAB	MT															3.84 	2.58 
A	ICCS0302	P_HTHAB	NL									2.68 	2.52 	2.68 	3.30 	2.67 	2.86 	3.21 	3.40 
A	ICCS0302	P_HTHAB	NO									10.96 	21.03 	27.78 	19.59 	23.46 	32.35 	32.24 	32.56 
A	ICCS0302	P_HTHAB	PL									8.09 	8.67 	12.33 	38.74 	17.23 	15.01 	14.44 	18.13 
A	ICCS0302	P_HTHAB	PT											1.54 	2.54 	4.85 	4.59 	3.95 	2.99 
A	ICCS0302	P_HTHAB	RO										2.71 	2.79 	3.66 	4.54 	5.00 	6.67 	5.12 
A	ICCS0302	P_HTHAB	RS									1.05 	0.95 	1.00 	1.31 	1.54 	2.84 	2.18 	1.54 
A	ICCS0302	P_HTHAB	SE									17.84 	30.90 	22.65 	32.39 	47.97 	59.75 	48.95 	173.67 
A	ICCS0302	P_HTHAB	SI												7.35 	7.73 	9.91 	8.97 	11.57 
A	ICCS0302	P_HTHAB	SK									0.37 	0.50 	0.50 	0.13 	0.05 	0.13 	0.17 	0.15 
A	ICCS0302	P_HTHAB	XK									19.30 	19.62 	15.40 	2.23 				
A	ICCS030221	NR	AL									5 	4 	3 	5 	10 	124 	120 	38 
A	ICCS030221	NR	AT									685 	740 	1172 	1681 	1710 	1930 	2067 	2247 
A	ICCS030221	NR	BA												33 		34 	40 	78 
A	ICCS030221	NR	BE									1323 	1729 	1875 	2651 	2452 	2729 	1355 	1093 
A	ICCS030221	NR	BG									19 	30 	27 	19 	23 	27 	17 	19 
A	ICCS030221	NR	CH													1553 	1468 	1905 	1768 
A	ICCS030221	NR	CY									77 	96 	122 	104 	154 	166 	167 	177 
A	ICCS030221	NR	CZ									360 	489 	649 	728 	666 	627 	780 	716 
A	ICCS030221	NR	DE										6672 	7682 	12517 	19036 	39442 	42258 	45332 
A	ICCS030221	NR	DK									239 	1752 	1593 	1505 	1815 	2051 	3307 	2824 
A	ICCS030221	NR	EE									118 	154 	184 	175 	156 	231 	161 	172 
A	ICCS030221	NR	EL									258 	164 	282 	329 	233 	211 	276 	298 
A	ICCS030221	NR	ES									621 	767 	892 	866 	762 	739 	707 	909 
A	ICCS030221	NR	FI									143 	111 	126 	185 	566 	442 	589 	741 
A	ICCS030221	NR	FR									2409 	2981 	3645 	4435 	4858 	5336 	5073 	5903 
A	ICCS030221	NR	HR									107 	140 	231 	251 	320 	458 	443 	463 
A	ICCS030221	NR	HU									270 	1433 	209 	248 	269 	390 	359 	652 
A	ICCS030221	NR	IE									286 	340 	398 	500 	444 	507 	550 	283 
A	ICCS030221	NR	IS											3 	5 	33 	44 	24 	37 
A	ICCS030221	NR	IT									513 	581 	628 	823 	1101 	1241 	1015 	819 
A	ICCS030221	NR	LI														15 	22 	5 
A	ICCS030221	NR	LT									136 	148 	163 	189 	231 	204 	256 	236 
A	ICCS030221	NR	LV									312 	158 	159 	189 	191 	227 	194 	167 
A	ICCS030221	NR	ME										3 		5 		4 		11 
A	ICCS030221	NR	MK																11 
A	ICCS030221	NR	MT									3 	8 	4 	2 	8 	20 	16 	10 
A	ICCS030221	NR	NO									412 	909 	1239 	852 	1054 	1510 	1477 	1557 
A	ICCS030221	NR	PL									1997 	1927 	3490 	13615 	5367 	4005 	2575 	5244 
A	ICCS030221	NR	RO										241 	222 	363 	498 	467 	898 	601 
A	ICCS030221	NR	RS									60 	52 	42 	64 	80 	138 	103 	88 
A	ICCS030221	NR	SE									1337 	2751 	915 	1426 	2337 	3221 	2884 	15896 
A	ICCS030221	NR	SI									110 	187 	141 	134 	150 	176 	163 	193 
A	ICCS030221	NR	SK									162 	242 	324 	286 	410 	295 	450 	277 
A	ICCS030221	NR	XK									6 	6 	8 	4 	5 	10 		
A	ICCS030221	P_HTHAB	AL									0.17 	0.14 	0.10 	0.17 	0.35 	4.38 	4.30 	1.38 
A	ICCS030221	P_HTHAB	AT									7.87 	8.44 	13.28 	18.98 	19.21 	21.61 	23.02 	24.68 
A	ICCS030221	P_HTHAB	BE									11.70 	15.23 	16.45 	23.14 	21.28 	23.62 	11.66 	9.31 
A	ICCS030221	P_HTHAB	BG									0.27 	0.42 	0.38 	0.27 	0.33 	0.39 	0.26 	0.29 
A	ICCS030221	P_HTHAB	CH													18.05 	16.93 	21.80 	20.06 
A	ICCS030221	P_HTHAB	CY									9.08 	11.23 	14.12 	11.87 	17.34 	18.53 	18.46 	18.65 
A	ICCS030221	P_HTHAB	CZ									3.41 	4.62 	6.12 	6.84 	6.23 	5.97 	7.42 	6.61 
A	ICCS030221	P_HTHAB	DE										8.09 	9.28 	15.08 	22.89 	47.43 	50.77 	54.54 
A	ICCS030221	P_HTHAB	DK									4.19 	30.48 	27.55 	25.92 	31.17 	35.12 	56.30 	47.60 
A	ICCS030221	P_HTHAB	EE									8.97 	11.71 	13.95 	13.21 	11.74 	17.37 	12.09 	12.59 
A	ICCS030221	P_HTHAB	EL									2.39 	1.52 	2.63 	3.07 	2.17 	1.98 	2.64 	2.86 
A	ICCS030221	P_HTHAB	ES									1.34 	1.65 	1.91 	1.85 	1.61 	1.56 	1.49 	1.89 
A	ICCS030221	P_HTHAB	FI									2.61 	2.02 	2.29 	3.35 	10.24 	7.99 	10.62 	13.32 
A	ICCS030221	P_HTHAB	FR									3.62 	4.46 	5.44 	6.60 	7.22 	7.89 	7.45 	8.65 
A	ICCS030221	P_HTHAB	HR									2.55 	3.37 	5.63 	6.16 	7.89 	11.35 	11.47 	12.02 
A	ICCS030221	P_HTHAB	HU									2.75 	14.63 	2.14 	2.54 	2.75 	4.01 	3.74 	6.79 
A	ICCS030221	P_HTHAB	IE									6.05 	7.11 	8.24 	10.20 	8.86 	10.01 	10.67 	5.37 
A	ICCS030221	P_HTHAB	IS											0.86 	1.40 	9.06 	11.93 	6.38 	9.54 
A	ICCS030221	P_HTHAB	IT									0.85 	0.96 	1.04 	1.38 	1.85 	2.10 	1.72 	1.39 
A	ICCS030221	P_HTHAB	LI														38.41 	55.97 	12.60 
A	ICCS030221	P_HTHAB	LT									4.71 	5.20 	5.80 	6.76 	8.27 	7.30 	9.12 	8.26 
A	ICCS030221	P_HTHAB	LV									15.85 	8.10 	8.22 	9.84 	10.01 	11.99 	10.34 	8.87 
A	ICCS030221	P_HTHAB	ME										0.48 		0.80 		0.64 		1.78 
A	ICCS030221	P_HTHAB	MK																0.60 
A	ICCS030221	P_HTHAB	MT									0.67 	1.74 	0.84 	0.41 	1.55 	3.88 	3.08 	1.84 
A	ICCS030221	P_HTHAB	NO									7.90 	17.29 	23.40 	15.99 	19.64 	28.01 	27.22 	28.37 
A	ICCS030221	P_HTHAB	PL									5.26 	5.07 	9.19 	35.85 	14.14 	10.58 	6.98 	14.27 
A	ICCS030221	P_HTHAB	RO										1.23 	1.14 	1.87 	2.58 	2.43 	4.72 	3.15 
A	ICCS030221	P_HTHAB	RS									0.85 	0.74 	0.60 	0.92 	1.15 	2.01 	1.52 	1.33 
A	ICCS030221	P_HTHAB	SE									13.57 	27.52 	9.04 	13.94 	22.63 	31.03 	27.59 	151.08 
A	ICCS030221	P_HTHAB	SI									5.33 	9.05 	6.82 	6.44 	7.16 	8.35 	7.74 	9.12 
A	ICCS030221	P_HTHAB	SK									2.99 	4.45 	5.95 	5.25 	7.51 	5.40 	8.28 	5.10 
A	ICCS030221	P_HTHAB	XK									0.34 	0.34 	0.44 	0.22 	0.28 	0.56 		
A	ICCS0401	NR	AL	144 	169 	236 	268 	326 	371 	297 	234 	159 	183 	133 	98 	82 	80 	78 	89 
A	ICCS0401	NR	AT	4786 	4577 	4310 	4066 	4092 	3737 	3481 	3416 	3103 	2610 	2396 	2628 	2137 	2118 	2536 	2678 
A	ICCS0401	NR	BA	746 			975 	1010 	1103 	1025 	111 	1015 	660 		660 	520 	416 	405 	267 
A	ICCS0401	NR	BE	22877 	23581 	23856 	27341 	25608 	22879 	21928 	20278 	18678 	17645 	16483 	16297 	11927 	11629 	13395 	14097 
A	ICCS0401	NR	BG	2868 	3596 	3737 	3110 	2955 	2977 	2326 	1946 	1666 	1558 	1265 	1183 	1002 	840 	902 	899 
A	ICCS0401	NR	CH	2890 	3530 	2853 	3113 	3603 	3196 	2367 	1859 	1876 	1746 	1644 	1872 	1949 	1736 	1941 	1930 
A	ICCS0401	NR	CY	71 	142 	156 	137 	173 	149 	104 	78 	93 	103 	73 	55 	78 	68 	96 	62 
A	ICCS0401	NR	CZ	4641 	4687 	4019 	3881 	3416 	3051 	2547 	2022 	1646 	1585 	1406 	1439 	1248 	1230 	1422 	1439 
A	ICCS0401	NR	DE	49913 	49317 	48166 	48021 	48711 	47234 	45475 	44666 	43009 	38849 	36756 	36052 	33872 	30125 	38195 	44857 
A	ICCS0401	NR	DK	3400 	4004 	3372 	3241 	3003 	3200 	2322 	2034 	2185 	2042 	1819 	1698 	1635 	1287 	1406 	1326 
A	ICCS0401	NR	EE	909 	726 	599 	525 	457 	476 	360 	337 	248 	201 	170 	152 	113 	129 	98 	77 
A	ICCS0401	NR	EL	3293 	4715 	6079 	6636 	5992 	4919 	3800 	4316 	4738 	4271 	4358 	4335 	2541 	2403 	2833 	2781 
A	ICCS0401	NR	ES	71421 	65159 	84411 	87718 	96607 	86034 	70855 	64581 	62952 	61763 	60295 	65874 	45263 	53073 	63392 	64711 
A	ICCS0401	NR	FI	1696 	1640 	1508 	1622 	1616 	1523 	1687 	1548 	1670 	1640 	1700 	1805 	1995 	1892 	2329 	2726 
A	ICCS0401	NR	FR	106633 	112765 	121038 	120966 	123814 	124657 	114093 	104116 	105636 	99558 	91953 	89966 	74190 	70502 	68000 	62932 
A	ICCS0401	NR	HR	1259 	1411 	1245 	1382 	1588 	1523 	1268 	1311 	1068 	864 	779 	838 	632 	604 	708 	630 
A	ICCS0401	NR	HU	3128 	3159 	3396 	3203 	3036 	2298 	1954 	1440 	1104 	841 	696 	633 	608 	541 	533 	531 
A	ICCS0401	NR	IE	2328 	2522 	3234 	2954 	2811 	2795 	2650 	2424 	1955 	2018 	2179 	2036 	1401 	1176 	1408 	1618 
A	ICCS0401	NR	IS	43 	60 	42 	42 	50 	49 	51 	53 	50 	49 	77 	54 	75 	60 	66 	101 
A	ICCS0401	NR	IT	64535 	50732 	47996 	58206 	62641 	63770 	39236 	35086 	33422 	31167 	28986 	24821 	20479 	22537 	26181 	28710 
A	ICCS0401	NR	LI	1 	2 	2 	1 	5 	1 	1 	3 	4 	2 	2 	2 	4 	2 	2 	6 
A	ICCS0401	NR	LT	3452 	3363 	2727 	2502 	1923 	1866 	1688 	1590 	1342 	1088 	822 	665 	479 	310 	342 	340 
A	ICCS0401	NR	LU	326 	418 	377 	398 	527 	582 	615 	554 	459 	454 	449 	457 	472 	595 	652 	573 
A	ICCS0401	NR	LV	1441 	1516 	1072 	1047 	943 	917 	809 	779 	651 	604 	534 	493 	435 	263 	280 	321 
A	ICCS0401	NR	ME	6 	7 	3 	144 	117 	161 	188 	156 	128 	118 	123 	95 	48 	58 	47 	27 
A	ICCS0401	NR	MK	458 	597 	604 	513 	469 	468 	305 	278 	248 	417 		383 	264 	275 	322 	295 
A	ICCS0401	NR	MT	147 	202 	196 	219 	257 	207 	190 	242 	259 	202 	208 	174 	128 	101 	132 	176 
A	ICCS0401	NR	NL	13175 	16265 	16290 	15585 	14940 	13345 	10450 	9730 	8980 	7975 	7785 	8590 	7305 	5550 	5970 	6000 
A	ICCS0401	NR	NO	1598 	1776 	1687 	1623 	1484 	1667 	1063 	930 	810 	781 	788 	881 	958 	766 	904 	1382 
A	ICCS0401	NR	PL	21085 	19267 	19359 	17729 	16685 	19533 	13868 	10210 	9634 	8114 	6801 	6473 	5288 	4874 	4832 	4652 
A	ICCS0401	NR	PT	20854 	20472 	20442 	20372 	18514 	16590 	15594 	15472 	13313 	11885 	10545 	10926 	8976 	7894 	8808 	8963 
A	ICCS0401	NR	RO	2464 	2541 	2484 	2251 	3193 	2933 	6418 	3358 	3096 	3163 	3275 	3466 	3849 	3412 	3070 	3235 
A	ICCS0401	NR	RS	4082 	4593 	3620 	3548 	3791 	3852 	3232 	3034 	2422 	1829 	1597 	1247 	846 	807 	717 	649 
A	ICCS0401	NR	SE	8909 	9570 	9219 	9719 	9213 	8361 	8364 	8461 	8562 	8649 	8646 	9035 	8812 	7301 	6483 	6402 
A	ICCS0401	NR	SI	386 	481 	463 	403 	391 	377 	297 	232 	226 	238 	322 	314 	255 	222 	215 	292 
A	ICCS0401	NR	SK	1371 	1358 	1188 	851 	974 	835 	680 	539 	526 	468 	475 	410 	325 	289 	313 	333 
A	ICCS0401	NR	TR		8698 	8581 	9662 	10303 				10892 	12181 	10986 	10897 	11236 	13282 	15677 	14878 
A	ICCS0401	NR	UKC-L	80130 	75105 	76189 	74688 	65155 	57828 	50153 	51133 	59332 	77089 						
A	ICCS0401	NR	UKM	2963 	2496 	2557 	2244 	1832 	1499 	1497 	1327 	1435 	1556 	1807 					
A	ICCS0401	NR	UKN	1149 	1315 	1349 	1269 	1040 	969 	906 	810 	673 	567 	621 					
A	ICCS0401	NR	XK	421 	586 	566 	629 	527 	510 	446 	284 	288 	306 	322 	205 	167 	171 		
A	ICCS0401	P_HTHAB	AL	4.54 	5.31 		9.46 			10.25 	8.11 	5.53 	6.36 	4.63 	3.42 	2.88 	2.83 	2.79 	3.22 
A	ICCS0401	P_HTHAB	AT	57.61 	54.91 	51.61 	48.55 	48.67 	44.22 	40.92 	39.79 	35.66 	29.75 	27.16 	29.67 	24.01 	23.71 	28.24 	29.41 
A	ICCS0401	P_HTHAB	BA	19.41 			25.37 	26.31 											
A	ICCS0401	P_HTHAB	BE	214.47 	219.30 	220.08 	248.54 	230.81 	204.98 	196.12 	180.45 	165.13 	155.44 	144.61 	142.26 	103.51 	100.64 	115.30 	120.05 
A	ICCS0401	P_HTHAB	BG	38.15 	48.16 	50.35 	42.20 	40.33 	40.87 	32.10 	27.02 	23.29 	21.94 	17.94 	16.90 	14.41 	12.14 	13.19 	13.94 
A	ICCS0401	P_HTHAB	CH	38.05 	45.83 	36.64 	39.55 	45.29 	39.76 	29.08 	22.57 	22.53 	20.74 	19.38 	21.91 	22.65 	20.02 	22.21 	21.89 
A	ICCS0401	P_HTHAB	CY	9.15 	17.82 	19.04 	16.31 	20.07 	17.21 	12.12 	9.21 	10.96 	12.05 	8.45 	6.28 	8.78 	7.59 	10.61 	6.53 
A	ICCS0401	P_HTHAB	CZ	44.87 	44.96 	38.41 	37.01 	32.52 	29.01 	24.23 	19.19 	15.60 	14.98 	13.25 	13.51 	11.67 	11.49 	13.52 	13.29 
A	ICCS0401	P_HTHAB	DE	60.71 	60.14 	58.88 	59.86 	60.64 	58.66 	56.30 	55.01 	52.34 	47.08 	44.40 	43.43 	40.73 	36.23 	45.89 	53.97 
A	ICCS0401	P_HTHAB	DK	62.09 	72.65 	60.92 	58.28 	53.81 	57.12 	41.26 	35.94 	38.28 	35.52 	31.46 	29.25 	28.08 	22.04 	23.94 	22.35 
A	ICCS0401	P_HTHAB	EE	67.91 	54.35 	44.93 	39.48 	34.48 	36.06 	27.36 	25.63 	18.85 	15.28 	12.89 	11.47 	8.50 	9.70 	7.36 	5.64 
A	ICCS0401	P_HTHAB	EL	29.45 	42.50 	54.67 	59.66 	54.05 	44.70 	34.78 	39.75 	43.94 	39.66 	40.57 	40.42 	23.71 	22.50 	27.08 	26.70 
A	ICCS0401	P_HTHAB	ES	156.39 	140.92 	181.58 	187.97 	206.34 	184.12 	152.34 	139.03 	135.56 	132.74 	129.23 	140.35 	95.63 	111.97 	133.65 	134.58 
A	ICCS0401	P_HTHAB	FI	31.99 	30.79 	28.17 	30.17 	29.91 	28.07 	30.95 	28.29 	30.43 	29.80 	30.84 	32.71 	36.11 	34.19 	41.98 	48.99 
A	ICCS0401	P_HTHAB	FR	166.60 	175.24 	187.19 	186.16 	189.67 	190.02 	173.02 	156.59 	158.52 	149.40 	137.99 	133.92 	110.20 	104.21 	100.19 	92.17 
A	ICCS0401	P_HTHAB	HR	29.20 	32.74 	28.93 	32.22 	37.14 	35.73 	29.86 	31.03 	25.49 	20.80 	18.97 	20.56 	15.57 	14.96 	18.33 	16.36 
A	ICCS0401	P_HTHAB	HU	31.14 	31.49 	33.91 	32.08 	30.57 	23.19 	19.78 	14.61 	11.23 	8.58 	7.12 	6.48 	6.22 	5.56 	5.50 	5.53 
A	ICCS0401	P_HTHAB	IE	52.22 	55.78 	71.08 	64.62 	61.33 	60.88 	57.14 	51.82 	41.36 	42.18 	45.11 	41.52 	27.95 	23.21 	27.83 	30.69 
A	ICCS0401	P_HTHAB	IS	13.63 	18.79 	13.22 	13.19 	15.65 	15.22 	15.66 	16.10 	15.04 	14.48 	22.10 	15.13 	20.60 	16.27 	17.54 	26.05 
A	ICCS0401	P_HTHAB	IT	110.03 	85.99 	81.09 	98.05 	105.47 	106.84 	64.55 	57.71 	55.09 	51.44 	47.92 	41.50 	34.34 	38.05 	44.35 	48.66 
A	ICCS0401	P_HTHAB	LI	2.83 	5.62 	5.57 	2.77 	13.71 	2.71 	2.69 	8.03 	10.63 	5.29 	5.25 	5.21 	10.32 	5.12 	5.09 	15.12 
A	ICCS0401	P_HTHAB	LT	107.45 	105.63 	86.79 	81.96 	64.02 	62.79 	57.35 	54.43 	46.46 	38.20 	29.26 	23.80 	17.14 	11.09 	12.19 	11.90 
A	ICCS0401	P_HTHAB	LU	67.38 	84.70 	75.09 	77.76 	100.41 	108.37 	111.88 	98.41 	79.65 	76.86 	74.58 	74.44 	75.39 	93.74 	101.02 	86.71 
A	ICCS0401	P_HTHAB	LV	65.74 	70.09 	50.55 	50.47 	46.12 	45.31 	40.42 	39.22 	33.06 	30.97 	27.61 	25.68 	22.80 	13.89 	14.93 	17.05 
A	ICCS0401	P_HTHAB	ME	0.97 	1.13 	0.48 	23.23 	18.86 	25.93 	30.25 	25.08 	20.57 	18.96 	19.76 	15.27 	7.72 	9.34 	7.61 	4.38 
A	ICCS0401	P_HTHAB	MK	22.39 	29.14 	29.42 	24.94 	22.77 	22.69 	14.76 	13.44 	11.97 	20.11 		18.44 	12.72 	13.29 	17.53 	16.12 
A	ICCS0401	P_HTHAB	MT	36.04 	49.16 	47.34 	52.77 	61.55 	49.13 	44.67 	55.04 	57.50 	43.88 	43.72 	35.25 	24.88 	19.57 	25.34 	32.47 
A	ICCS0401	P_HTHAB	NL	80.31 	98.66 	98.28 	93.57 	89.30 	79.53 	62.09 	57.57 	52.89 	46.69 	45.31 	49.70 	41.96 	31.76 	33.94 	33.69 
A	ICCS0401	P_HTHAB	NO	33.73 	37.01 	34.72 	32.99 	29.76 	33.00 	20.81 	18.00 	15.54 	14.85 	14.88 	16.53 	17.85 	14.21 	16.66 	25.18 
A	ICCS0401	P_HTHAB	PL	55.32 	50.52 	50.91 	46.58 	43.83 	51.32 	36.48 	26.86 	25.37 	21.37 	17.91 	17.05 	13.93 	12.88 	12.83 	12.66 
A	ICCS0401	P_HTHAB	PT	197.61 	193.81 	193.33 	192.68 	175.61 	158.19 	149.55 	149.13 	128.74 	115.28 	102.47 	106.32 	87.18 	76.65 	85.08 	85.23 
