freq	iccs	leg_stat	sex	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS03012	PER_CNV	T	P_HTHAB	NL	7.49 	6.46 	6.35 	5.65 	5.40 	1.30 	1.21 	0.96 	1.04 	1.13 	1.16 	1.35 	1.19 	1.21 	1.52 	1.81 
A	ICCS03012	PER_CNV	T	P_HTHAB	NO	5.45 	4.96 	6.32 	5.14 	5.70 	4.97 	4.93 	5.05 		5.31 	1.85 	1.71 	1.60 	1.65 	1.38 	1.31 
A	ICCS03012	PER_CNV	T	P_HTHAB	PL	0.74 	0.82 	0.67 	0.58 	0.67 	0.38 	0.36 	0.33 	0.39 	0.38 	0.41 	0.42 	0.31 			
A	ICCS03012	PER_CNV	T	P_HTHAB	PT	2.57 	2.86 	3.17 	3.12 	3.76 	3.60 	3.05 	4.23 	3.94 	4.00 	3.63 	3.87 	3.58 	4.25 	3.84 	3.72 
A	ICCS03012	PER_CNV	T	P_HTHAB	RO	0.89 	0.73 	0.60 	0.88 	1.12 	1.18 	0.02 	0.09 	0.11 	0.17 	0.15 	0.41 	0.46 	0.46 	0.57 	0.74 
A	ICCS03012	PER_CNV	T	P_HTHAB	RS	1.45 	1.32 	0.73 	0.95 	1.00 	1.16 	1.32 	0.91 	1.13 	1.49 	1.70 	2.67 	1.85 	2.12 	2.60 	2.86 
A	ICCS03012	PER_CNV	T	P_HTHAB	SE	6.00 	5.99 	6.51 	6.26 	5.55 	5.27 	4.69 	4.49 	5.25 	5.75 	6.08 	6.31 	5.77 	6.26 	6.41 	5.99 
A	ICCS03012	PER_CNV	T	P_HTHAB	SI	5.47 	4.18 	4.30 	3.51 	3.45 	1.07 	0.92 	0.78 	0.39 	0.63 	0.58 	0.58 	0.38 	0.24 	0.24 	
A	ICCS03012	PER_CNV	T	P_HTHAB	SK	0.54 	0.72 	0.41 	0.41 	0.43 	0.50 	0.35 	0.33 	0.29 	0.33 	0.66 	1.06 	0.73 	0.57 	0.74 	0.72 
A	ICCS03012	PER_CNV	T	P_HTHAB	TR		3.74 	3.05 	3.16 	4.02 	9.14 	9.88 	10.95 	9.20 	8.96 	10.18 	11.80 	9.21 	14.39 	14.99 	14.43 
A	ICCS03012	PER_CNV	T	P_HTHAB	UKC-L	7.54 	7.35 	8.43 	8.59 	8.13 	8.01 	8.90 	9.69 								
A	ICCS03012	PER_CNV	T	P_HTHAB	UKM	3.51 	3.03 	3.05 	2.86 	3.84 	4.42 	4.42 	5.15 	4.94 	5.58 						
A	ICCS03012	PER_CNV	T	P_HTHAB	UKN	29.82 	28.33 	33.52 	33.82 	37.82 	10.02 	8.55 	8.17 	8.77 							
A	ICCS03012	PER_CNV	T	P_HTHAB	XK	2.04 	2.52 	2.04 	2.51 					3.27 		1.83 	0.78 				
A	ICCS03012	PER_PRSC	F	NR	AL						0 	0 	0 	1 	1 	1 	1 	0 	0 	0 	1 
A	ICCS03012	PER_PRSC	F	NR	AT	498 	332 	147 	133 	140 	162 	137 	133 	131 	137 	163 	153 	118 	136 	144 	129 
A	ICCS03012	PER_PRSC	F	NR	BA	0 	0 	0 	0 	0 	21 	3 	4 	10 	1 	5 	9 	3 	4 	2 	3 
A	ICCS03012	PER_PRSC	F	NR	BE	243 	228 	233 	252 	252 	237 	271 	271 	268 	302 	325 	380 	438 	464 	481 	385 
A	ICCS03012	PER_PRSC	F	NR	BG			1 	2 	3 	0 										
A	ICCS03012	PER_PRSC	F	NR	CY	1 	3 	0 	0 	0 	2 	4 	1 	3 	2 	4 	1 	0 	1 	0 	
A	ICCS03012	PER_PRSC	F	NR	CZ	19 	19 	10 	17 	0 	1 	0 	1 	2 	0 	0 	0 	1 	1 	0 	0 
A	ICCS03012	PER_PRSC	F	NR	DE	323 	298 	308 	342 	413 	362 	351 	426 	280 							
A	ICCS03012	PER_PRSC	F	NR	DK	13 	12 	9 	18 	8 	9 	5 	15 	9 	21 	19 	75 	31 	26 	17 	29 
A	ICCS03012	PER_PRSC	F	NR	EE								0 	0 	0 	0 	0 	2 	1 	1 	
A	ICCS03012	PER_PRSC	F	NR	FI	5 	9 	8 	11 	9 	13 	8 	7 	7 	15 	5 	14 	6 	8 	10 	19 
A	ICCS03012	PER_PRSC	F	NR	FR				163 	178 	200 	220 	192 	195 	253 	238 	257 	239 	348 	287 	357 
A	ICCS03012	PER_PRSC	F	NR	HR	18 	18 	23 	23 	15 	9 	18 	18 	5 	2 	3 	1 	2 	1 	8 	1 
A	ICCS03012	PER_PRSC	F	NR	HU	9 	10 	9 	4 	10 	3 	2 	3 								
A	ICCS03012	PER_PRSC	F	NR	IS						0 				1 	0 	0 	0 	1 	1 	
A	ICCS03012	PER_PRSC	F	NR	LI								0 	0 	1 	0 		0 	0 	0 	0 
A	ICCS03012	PER_PRSC	F	NR	LT	1 	5 	4 	3 	2 	6 	4 	4 	1 	2 	1 	2 	0 	2 	3 	0 
A	ICCS03012	PER_PRSC	F	NR	LU								12 	0 	0 	0 	0 	0 	0 	0 	0 
A	ICCS03012	PER_PRSC	F	NR	LV					2 	1 	2 	2 	1 	0 	0 	2 	0 	1 	0 	2 
A	ICCS03012	PER_PRSC	F	NR	ME	0 	0 	0 	0 	0 	0 	0 	0 	0 							
A	ICCS03012	PER_PRSC	F	NR	MT								5 								
A	ICCS03012	PER_PRSC	F	NR	NL	42 	38 	42 	63 	66 	12 	13 	14 	12 	13 	12 	11 	8 	12 	14 	14 
A	ICCS03012	PER_PRSC	F	NR	NO	4 	4 	7 	5 	4 	6 	3 	4 	4 	3 	4 	3 	1 	1 	2 	4 
A	ICCS03012	PER_PRSC	F	NR	PT	14 	13 	12 	13 	17 	13 	6 	23 	19 	23 	13 	16 	16 	21 	19 	15 
A	ICCS03012	PER_PRSC	F	NR	RO	3 	0 	3 	5 	3 	2 	1 									
A	ICCS03012	PER_PRSC	F	NR	RS						14 	15 	5 	9 	13 	8 	14 	4 	16 	11 	10 
A	ICCS03012	PER_PRSC	F	NR	SE	11 	6 	18 	14 	9 	7 	11 	14 	12 	20 	18 	24 	21 	21 	25 	30 
A	ICCS03012	PER_PRSC	F	NR	SI							0 	0 	0 	0 	0 	0 	0 	0 	0 	
A	ICCS03012	PER_PRSC	F	NR	SK			5 	15 	19 	12 	14 	8 	11 	1 	1 	0 	0 	0 		
A	ICCS03012	PER_PRSC	F	NR	TR		1058 	1080 	1163 	1364 	2288 	2100 	2006 	1716 	1841 	2026 	2397 	1915 	2198 	2504 	2674 
A	ICCS03012	PER_PRSC	F	NR	UKC-L	76 	78 	79 	79 	77 	99 	117 	203 								
A	ICCS03012	PER_PRSC	F	NR	UKM	7 	6 	1 	1 	6 	9 	8 	7 	10 	14 						
A	ICCS03012	PER_PRSC	F	NR	UKN			7 	0 	3 	0 	5 	5 	5 	2 	6 					
A	ICCS03012	PER_PRSC	F	P_HTHAB	AL							0.00 	0.00 	0.07 	0.07 	0.07 	0.07 	0.00 	0.00 	0.00 	0.07 
A	ICCS03012	PER_PRSC	F	P_HTHAB	AT	11.68 	7.76 	3.43 	3.10 	3.25 	3.74 	3.15 	3.04 	2.96 	3.07 	3.64 	3.40 	2.61 	3.00 	3.16 	2.79 
A	ICCS03012	PER_PRSC	F	P_HTHAB	BA	0.00 	0.00 	0.00 	0.00 	0.00 											
A	ICCS03012	PER_PRSC	F	P_HTHAB	BE	4.46 	4.16 	4.22 	4.50 	4.47 	4.18 	4.77 	4.74 	4.67 	5.24 	5.62 	6.54 	7.50 	7.93 	8.17 	6.47 
A	ICCS03012	PER_PRSC	F	P_HTHAB	BG			0.03 	0.05 	0.08 	0.00 										
A	ICCS03012	PER_PRSC	F	P_HTHAB	CY	0.25 	0.74 	0.00 	0.00 	0.00 	0.45 	0.91 	0.23 	0.69 	0.46 	0.90 	0.22 	0.00 	0.22 	0.00 	
A	ICCS03012	PER_PRSC	F	P_HTHAB	CZ	0.18 	0.18 	0.10 	0.16 	0.00 	0.02 	0.00 	0.02 	0.04 	0.00 	0.00 	0.00 	0.02 	0.02 	0.00 	0.00 
A	ICCS03012	PER_PRSC	F	P_HTHAB	DE	0.77 	0.71 	0.74 	0.83 	1.00 	0.88 	0.85 	1.03 	0.67 							
A	ICCS03012	PER_PRSC	F	P_HTHAB	DK	0.47 	0.43 	0.32 	0.64 	0.28 	0.32 	0.18 	0.53 	0.31 	0.73 	0.65 	2.57 	1.06 	0.89 	0.58 	0.97 
A	ICCS03012	PER_PRSC	F	P_HTHAB	EE								0.00 	0.00 	0.00 	0.00 	0.00 	0.29 	0.14 	0.14 	
A	ICCS03012	PER_PRSC	F	P_HTHAB	FI	0.09 	0.17 	0.15 	0.20 	0.17 	0.47 	0.29 	0.25 	0.25 	0.54 	0.18 	0.50 	0.21 	0.29 	0.36 	0.68 
A	ICCS03012	PER_PRSC	F	P_HTHAB	FR				0.49 	0.53 	0.59 	0.64 	0.56 	0.57 	0.73 	0.69 	0.74 	0.69 	1.00 	0.82 	1.01 
A	ICCS03012	PER_PRSC	F	P_HTHAB	HR	0.81 	0.81 	1.03 	1.04 	0.68 	0.41 	0.82 	0.82 	0.23 	0.09 	0.14 	0.05 	0.10 	0.05 	0.40 	0.05 
A	ICCS03012	PER_PRSC	F	P_HTHAB	HU	0.17 	0.19 	0.17 	0.08 	0.19 	0.06 	0.04 	0.06 								
A	ICCS03012	PER_PRSC	F	P_HTHAB	IS						0.00 				0.60 	0.00 	0.00 	0.00 	0.56 	0.55 	
A	ICCS03012	PER_PRSC	F	P_HTHAB	LI								0.00 	0.00 	5.25 	0.00 		0.00 	0.00 	0.00 	0.00 
A	ICCS03012	PER_PRSC	F	P_HTHAB	LT	0.06 	0.29 	0.24 	0.18 	0.12 	0.37 	0.25 	0.25 	0.06 	0.13 	0.07 	0.13 	0.00 	0.13 	0.20 	0.00 
A	ICCS03012	PER_PRSC	F	P_HTHAB	LU								4.27 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 
A	ICCS03012	PER_PRSC	F	P_HTHAB	LV					0.18 	0.09 	0.18 	0.19 	0.09 	0.00 	0.00 	0.19 	0.00 	0.10 	0.00 	0.20 
A	ICCS03012	PER_PRSC	F	P_HTHAB	ME	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 							
A	ICCS03012	PER_PRSC	F	P_HTHAB	MT								2.33 								
A	ICCS03012	PER_PRSC	F	P_HTHAB	NL	0.51 	0.46 	0.50 	0.75 	0.78 	0.14 	0.15 	0.16 	0.14 	0.15 	0.14 	0.13 	0.09 	0.14 	0.16 	0.16 
A	ICCS03012	PER_PRSC	F	P_HTHAB	NO	0.08 	0.08 	0.14 	0.10 	0.08 	0.24 	0.12 	0.16 	0.15 	0.11 	0.15 	0.11 	0.04 	0.04 	0.07 	0.15 
A	ICCS03012	PER_PRSC	F	P_HTHAB	PT	0.26 	0.24 	0.22 	0.24 	0.31 	0.24 	0.11 	0.42 	0.35 	0.42 	0.24 	0.29 	0.29 	0.39 	0.35 	0.27 
A	ICCS03012	PER_PRSC	F	P_HTHAB	RO	0.03 	0.00 	0.03 	0.05 	0.03 	0.02 	0.01 									
A	ICCS03012	PER_PRSC	F	P_HTHAB	RS						0.38 	0.41 	0.14 	0.25 	0.36 	0.22 	0.39 	0.11 	0.45 	0.32 	0.29 
A	ICCS03012	PER_PRSC	F	P_HTHAB	SE	0.12 	0.06 	0.19 	0.15 	0.09 	0.15 	0.23 	0.29 	0.24 	0.40 	0.36 	0.47 	0.41 	0.41 	0.48 	0.57 
A	ICCS03012	PER_PRSC	F	P_HTHAB	SI							0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	
A	ICCS03012	PER_PRSC	F	P_HTHAB	SK			0.18 	0.54 	0.69 	0.43 	0.50 	0.29 	0.40 	0.04 	0.04 	0.00 	0.00 	0.00 		
A	ICCS03012	PER_PRSC	F	P_HTHAB	TR		2.97 	2.99 	3.17 	3.67 	6.07 	5.50 	5.18 	4.37 	4.63 	5.03 	5.87 	4.62 	5.27 	5.93 	6.28 
A	ICCS03012	PER_PRSC	F	P_HTHAB	UKC-L	0.27 	0.28 	0.28 	0.28 	0.27 	0.34 	0.40 	0.69 								
A	ICCS03012	PER_PRSC	F	P_HTHAB	UKM	0.26 	0.22 	0.04 	0.04 	0.22 	0.33 	0.29 	0.25 	0.36 	0.50 						
A	ICCS03012	PER_PRSC	F	P_HTHAB	UKN			0.76 	0.00 	0.32 	0.00 	0.53 	0.53 	0.53 							
A	ICCS03012	PER_PRSC	M	NR	AL						23 	37 	41 	53 	44 	38 	60 	30 	42 	57 	46 
A	ICCS03012	PER_PRSC	M	NR	AT	4704 	3933 	2619 	2716 	2649 	2505 	2421 	2450 	2898 	3224 	3079 	2697 	2354 	2364 	2544 	2949 
A	ICCS03012	PER_PRSC	M	NR	BA	16 	21 	70 	81 	67 	51 	76 	84 	98 	93 	115 	113 	107 	139 	123 	114 
A	ICCS03012	PER_PRSC	M	NR	BE	3649 	3769 	4089 	4226 	4026 	4092 	3898 	3776 	4106 	4459 	4587 	5174 	5225 	5902 	6090 	5649 
A	ICCS03012	PER_PRSC	M	NR	BG			214 	193 	213 	190 										
A	ICCS03012	PER_PRSC	M	NR	CY	32 	41 	29 	33 	60 	47 	49 	43 	54 	23 	33 	37 	29 	31 	27 	
A	ICCS03012	PER_PRSC	M	NR	CZ	544 	514 	516 	444 	24 	21 	18 	15 	28 	31 	34 	32 	41 	37 	33 	45 
A	ICCS03012	PER_PRSC	M	NR	DE	9248 	8466 	7884 	7248 	7477 	7191 	7443 	7311 	7110 							
A	ICCS03012	PER_PRSC	M	NR	DK	434 	490 	313 	298 	309 	235 	326 	350 	364 	436 	464 	769 	620 	616 	605 	621 
A	ICCS03012	PER_PRSC	M	NR	EE								37 	35 	46 	31 	27 	38 	44 	58 	
A	ICCS03012	PER_PRSC	M	NR	FI	492 	453 	450 	452 	440 	399 	456 	430 	408 	419 	397 	389 	372 	461 	456 	634 
A	ICCS03012	PER_PRSC	M	NR	FR				6839 	7623 	7379 	7335 	7314 	7482 	7821 	8413 	8841 	8564 	9848 	10051 	10110 
A	ICCS03012	PER_PRSC	M	NR	HR	372 	311 	316 	321 	293 	310 	301 	314 	71 	89 	80 	93 	97 	138 	106 	103 
A	ICCS03012	PER_PRSC	M	NR	HU	350 	223 	268 	201 	215 	212 	136 	126 								
A	ICCS03012	PER_PRSC	M	NR	IS						34 				11 	4 	9 	13 	4 	15 	
A	ICCS03012	PER_PRSC	M	NR	LI								2 	4 	2 	1 		4 	2 	4 	8 
A	ICCS03012	PER_PRSC	M	NR	LT	105 	136 	142 	175 	126 	114 	136 	132 	119 	96 	68 	70 	42 	47 	59 	54 
A	ICCS03012	PER_PRSC	M	NR	LU								115 	1 	0 	2 	2 	0 	0 	0 	0 
A	ICCS03012	PER_PRSC	M	NR	LV					64 	82 	80 	73 	42 	47 	74 	63 	52 	69 	57 	91 
A	ICCS03012	PER_PRSC	M	NR	ME	17 	21 	11 	18 	12 	13 	9 	11 	15 							
A	ICCS03012	PER_PRSC	M	NR	MT								44 								
A	ICCS03012	PER_PRSC	M	NR	NL	2531 	2366 	2318 	2400 	2531 	815 	759 	644 	754 	662 	700 	677 	589 	714 	783 	831 
A	ICCS03012	PER_PRSC	M	NR	NO	287 	222 	263 	284 	276 	268 	268 	241 	296 	261 	293 	262 	264 	257 	227 	216 
A	ICCS03012	PER_PRSC	M	NR	PT	432 	410 	483 	487 	562 	525 	432 	542 	527 	541 	519 	526 	459 	563 	565 	506 
A	ICCS03012	PER_PRSC	M	NR	RO	199 	174 	182 	213 	246 	291 	20 									
A	ICCS03012	PER_PRSC	M	NR	RS						135 	198 	191 	214 	283 	368 	391 	369 	404 	436 	407 
A	ICCS03012	PER_PRSC	M	NR	SE	788 	776 	777 	719 	687 	765 	719 	729 	829 	957 	986 	1051 	1069 	1121 	1052 	1056 
A	ICCS03012	PER_PRSC	M	NR	SI	131 	126 	100 	103 	101 	107 	12 	22 	16 	18 	19 	16 	9 	18 	23 	
A	ICCS03012	PER_PRSC	M	NR	SK			342 	401 	473 	405 	446 	379 	412 	54 	87 	60 	50 	54 		
A	ICCS03012	PER_PRSC	M	NR	TR		20634 	23806 	26488 	28894 	40622 	39106 	40146 	37212 	40137 	49599 	59443 	48247 	56448 	70228 	67706 
A	ICCS03012	PER_PRSC	M	NR	UKC-L	5852 	6393 	7305 	7058 	6435 	7444 	8166 	8428 								
A	ICCS03012	PER_PRSC	M	NR	UKM	224 	210 	215 	215 	308 	445 	469 	567 	550 	575 						
A	ICCS03012	PER_PRSC	M	NR	UKN			189 	194 	243 	313 	243 	213 	238 	242 	257 					
A	ICCS03012	PER_PRSC	M	P_HTHAB	AL							2.53 	2.81 	3.63 	3.03 	2.64 	4.20 	2.11 	2.98 	4.11 	3.37 
A	ICCS03012	PER_PRSC	M	P_HTHAB	AT	116.36 	96.95 	64.41 	66.59 	64.64 	60.75 	58.26 	58.40 	67.83 	74.76 	70.97 	61.90 	53.76 	53.76 	57.49 	65.76 
A	ICCS03012	PER_PRSC	M	P_HTHAB	BA	0.85 	1.12 	3.73 	4.31 	3.57 											
A	ICCS03012	PER_PRSC	M	P_HTHAB	BE	69.85 	71.54 	76.97 	78.23 	73.85 	74.57 	70.95 	68.36 	73.73 	79.78 	81.70 	91.66 	91.97 	103.54 	106.22 	97.46 
A	ICCS03012	PER_PRSC	M	P_HTHAB	BG			5.92 	5.38 	5.97 	5.36 										
A	ICCS03012	PER_PRSC	M	P_HTHAB	CY	8.41 	10.51 	7.26 	8.07 	14.32 	11.16 	11.74 	10.44 	13.08 	5.52 	7.83 	8.65 	6.67 	7.08 	6.12 	
A	ICCS03012	PER_PRSC	M	P_HTHAB	CZ	5.26 	4.93 	4.93 	4.23 	0.47 	0.41 	0.35 	0.29 	0.54 	0.60 	0.65 	0.61 	0.78 	0.70 	0.64 	0.85 
A	ICCS03012	PER_PRSC	M	P_HTHAB	DE	22.96 	21.07 	19.66 	18.53 	19.06 	18.26 	18.82 	18.35 	17.55 							
A	ICCS03012	PER_PRSC	M	P_HTHAB	DK	16.00 	17.94 	11.41 	10.81 	11.17 	8.46 	11.68 	12.45 	12.83 	15.24 	16.13 	26.62 	21.40 	21.21 	20.70 	21.06 
A	ICCS03012	PER_PRSC	M	P_HTHAB	EE								6.02 	5.68 	7.45 	4.99 	4.32 	6.04 	6.97 	9.16 	
A	ICCS03012	PER_PRSC	M	P_HTHAB	FI	9.28 	8.50 	8.41 	8.41 	8.15 	14.96 	17.01 	15.97 	15.10 	15.45 	14.60 	14.28 	13.64 	16.86 	16.62 	23.03 
A	ICCS03012	PER_PRSC	M	P_HTHAB	FR				21.74 	24.12 	23.22 	22.89 	22.73 	23.20 	24.20 	25.95 	27.22 	26.23 	30.04 	30.47 	30.55 
A	ICCS03012	PER_PRSC	M	P_HTHAB	HR	17.91 	14.98 	15.23 	15.52 	14.21 	15.07 	14.68 	15.40 	3.51 	4.44 	4.04 	4.71 	4.92 	7.02 	5.69 	5.53 
A	ICCS03012	PER_PRSC	M	P_HTHAB	HU	7.34 	4.68 	5.63 	4.24 	4.55 	4.50 	2.89 	2.68 								
A	ICCS03012	PER_PRSC	M	P_HTHAB	IS						21.06 				6.43 	2.25 	4.92 	6.95 	2.12 	7.77 	
A	ICCS03012	PER_PRSC	M	P_HTHAB	LI								10.78 	21.44 	10.67 	5.29 		20.82 	10.33 	20.52 	40.63 
A	ICCS03012	PER_PRSC	M	P_HTHAB	LT	7.06 	9.23 	9.79 	12.44 	9.11 	8.33 	10.03 	9.80 	8.95 	7.32 	5.24 	5.40 	3.22 	3.58 	4.52 	4.04 
A	ICCS03012	PER_PRSC	M	P_HTHAB	LU								40.78 	0.35 	0.00 	0.66 	0.65 	0.00 	0.00 	0.00 	0.00 
A	ICCS03012	PER_PRSC	M	P_HTHAB	LV					6.85 	8.85 	8.72 	8.01 	4.64 	5.25 	8.32 	7.12 	5.90 	7.88 	6.56 	10.43 
A	ICCS03012	PER_PRSC	M	P_HTHAB	ME	5.61 	6.91 	3.60 	5.88 	3.92 	4.24 	2.93 	3.58 	4.87 							
A	ICCS03012	PER_PRSC	M	P_HTHAB	MT								20.49 								
A	ICCS03012	PER_PRSC	M	P_HTHAB	NL	31.20 	29.01 	28.26 	29.11 	30.56 	9.81 	9.11 	7.69 	8.96 	7.81 	8.21 	7.89 	6.81 	8.22 	8.95 	9.39 
A	ICCS03012	PER_PRSC	M	P_HTHAB	NO	6.06 	4.63 	5.41 	5.77 	5.54 	10.57 	10.44 	9.27 	11.28 	9.85 	10.98 	9.76 	9.75 	9.45 	8.29 	7.81 
A	ICCS03012	PER_PRSC	M	P_HTHAB	PT	8.52 	8.09 	9.54 	9.64 	11.17 	10.51 	8.71 	11.01 	10.75 	11.08 	10.66 	10.84 	9.32 	11.39 	11.37 	10.08 
A	ICCS03012	PER_PRSC	M	P_HTHAB	RO	1.98 	1.75 	1.74 	2.04 	2.52 	2.98 	0.21 									
A	ICCS03012	PER_PRSC	M	P_HTHAB	RS						3.86 	5.69 	5.51 	6.21 	8.25 	10.79 	11.52 	10.93 	12.07 	13.18 	12.60 
A	ICCS03012	PER_PRSC	M	P_HTHAB	SE	8.58 	8.38 	8.32 	7.64 	7.24 	16.05 	14.93 	14.96 	16.81 	19.09 	19.40 	20.44 	20.57 	21.46 	20.00 	19.93 
A	ICCS03012	PER_PRSC	M	P_HTHAB	SI	13.28 	12.55 	9.86 	10.15 	9.93 	10.50 	1.18 	2.15 	1.56 	1.76 	1.85 	1.54 	0.86 	1.70 	2.17 	
A	ICCS03012	PER_PRSC	M	P_HTHAB	SK			13.04 	15.28 	17.97 	15.36 	16.90 	14.34 	15.57 	2.04 	3.27 	2.25 	1.88 	2.03 		
A	ICCS03012	PER_PRSC	M	P_HTHAB	TR		57.47 	65.29 	71.51 	76.98 	107.02 	101.64 	102.98 	94.18 	100.23 	122.36 	144.49 	115.64 	134.67 	165.52 	158.55 
A	ICCS03012	PER_PRSC	M	P_HTHAB	UKC-L	21.84 	23.66 	26.81 	25.66 	23.20 	26.64 	28.99 	29.64 								
A	ICCS03012	PER_PRSC	M	P_HTHAB	UKM	8.94 	8.32 	8.47 	8.40 	11.97 	17.24 	18.10 	21.79 	21.00 	21.83 						
A	ICCS03012	PER_PRSC	M	P_HTHAB	UKN			21.44 	21.87 	27.24 	34.94 	26.96 	23.49 	26.07 							
A	ICCS03012	PER_PRSC	T	NR	AL						23 	37 	41 	54 	45 	39 	61 	30 	42 	57 	47 
A	ICCS03012	PER_PRSC	T	NR	AT	6514 	5427 	3610 	3412 	3144 	3105 	2939 	2987 	3509 	3928 	3746 	3192 	2815 	2833 	3038 	3467 
A	ICCS03012	PER_PRSC	T	NR	BA	16 	21 	70 	81 	67 	72 	79 	88 	108 	94 	120 	122 	110 	143 	125 	117 
A	ICCS03012	PER_PRSC	T	NR	BE	3937 	4044 	4366 	4517 	4317 	4365 	4213 	4047 	4374 	4806 	4964 	5554 	5663 	6366 	6571 	6034 
A	ICCS03012	PER_PRSC	T	NR	BG	218 	152 	215 	195 	216 	190 	178 	165 								
A	ICCS03012	PER_PRSC	T	NR	CY	33 	44 	29 	33 	60 	49 	53 	44 	57 	25 	37 	38 	29 	32 	27 	
A	ICCS03012	PER_PRSC	T	NR	CZ	563 	533 	526 	461 	24 	22 	18 	16 	30 	31 	34 	32 	42 	38 	33 	45 
A	ICCS03012	PER_PRSC	T	NR	DE	9571 	8764 	8192 	7590 	7890 	7553 	7794 	7737 	7390 							
A	ICCS03012	PER_PRSC	T	NR	DK	447 	502 	322 	316 	317 	244 	331 	365 	373 	457 	483 	844 	651 	624 	622 	650 
A	ICCS03012	PER_PRSC	T	NR	EE								37 	35 	46 	31 	27 	40 	45 	59 	61 
A	ICCS03012	PER_PRSC	T	NR	EL														449 	307 	366 
A	ICCS03012	PER_PRSC	T	NR	FI	497 	462 	458 	463 	449 	412 	464 	437 	415 	434 	402 	403 	378 	469 	467 	653 
A	ICCS03012	PER_PRSC	T	NR	FR				7002 	7801 	7579 	7555 	7506 	7677 	8074 	8651 	9098 	8803 	10196 	10338 	10467 
A	ICCS03012	PER_PRSC	T	NR	HR	423 	388 	383 	382 	336 	346 	344 	395 	84 	104 	93 	103 	112 	143 	126 	111 
A	ICCS03012	PER_PRSC	T	NR	HU	359 	233 	277 	205 	225 	215 	138 	129 								
A	ICCS03012	PER_PRSC	T	NR	IE		248 	295 	284 	222 											
A	ICCS03012	PER_PRSC	T	NR	IS						34 				12 	4 	9 	13 	5 	16 	
A	ICCS03012	PER_PRSC	T	NR	LI								2 	4 	3 	1 		4 	2 	4 	8 
A	ICCS03012	PER_PRSC	T	NR	LT	106 	141 	146 	178 	128 	120 	140 	136 	120 	98 	69 	72 	42 	49 	62 	54 
A	ICCS03012	PER_PRSC	T	NR	LU								127 	1 	0 	2 	2 	0 	0 	0 	0 
A	ICCS03012	PER_PRSC	T	NR	LV					66 	83 	82 	75 	43 	47 	74 	65 	52 	70 	57 	93 
A	ICCS03012	PER_PRSC	T	NR	ME	17 	21 	11 	18 	12 	13 	9 	11 	15 	8 	17 	22 	16 	31 	21 	31 
A	ICCS03012	PER_PRSC	T	NR	MT								49 								
A	ICCS03012	PER_PRSC	T	NR	NL	2610 	2433 	2381 	2485 	2629 	835 	784 	665 	779 	695 	718 	698 	603 	741 	805 	862 
A	ICCS03012	PER_PRSC	T	NR	NO	291 	226 	270 	289 	280 	274 	271 	245 	300 	264 	297 	265 	265 	258 	229 	220 
A	ICCS03012	PER_PRSC	T	NR	PL									247 	366 	308 	874 	300 	330 	308 	417 
A	ICCS03012	PER_PRSC	T	NR	PT	446 	423 	495 	500 	579 	538 	438 	565 	546 	564 	532 	542 	475 	584 	584 	521 
A	ICCS03012	PER_PRSC	T	NR	RO	202 	174 	185 	218 	249 	293 	21 	62 	78 	80 	200 	183 	239 	283 	339 	354 
A	ICCS03012	PER_PRSC	T	NR	RS						149 	213 	196 	223 	296 	376 	405 	373 	420 	447 	417 
A	ICCS03012	PER_PRSC	T	NR	SE	801 	782 	796 	733 	696 	772 	730 	743 	842 	977 	1004 	1075 	1090 	1142 	1077 	1104 
A	ICCS03012	PER_PRSC	T	NR	SI	137 	135 	100 	103 	101 	24 	12 	22 	16 	18 	19 	16 	9 	18 	23 	
A	ICCS03012	PER_PRSC	T	NR	SK			347 	416 	492 	417 	460 	387 	423 	55 	88 	60 	50 			
A	ICCS03012	PER_PRSC	T	NR	TR		24035 	27411 	30645 	33950 	47345 	46152 	47409 	42199 	45561 	55566 	66830 	54525 	64232 	79066 	76984 
A	ICCS03012	PER_PRSC	T	NR	UKC-L	5958 	6500 	7422 	7178 	6555 	7608 	8365 	8758 								
A	ICCS03012	PER_PRSC	T	NR	UKM	231 	216 	216 	218 	314 	454 	477 	574 	560 	589 						
A	ICCS03012	PER_PRSC	T	NR	UKN			196 	194 	246 	313 	248 	218 	243 	244 	263 					
A	ICCS03012	PER_PRSC	T	NR	XK	50 	29 	29 	34 	105 	118 	121 	100 								
A	ICCS03012	PER_PRSC	T	P_HTHAB	AL							1.28 	1.42 	1.87 	1.56 	1.36 	2.13 	1.05 	1.48 	2.04 	1.70 
A	ICCS03012	PER_PRSC	T	P_HTHAB	AT	78.41 	65.11 	43.23 	40.74 	37.39 	36.74 	34.55 	34.83 	40.33 	44.77 	42.46 	36.03 	31.63 	31.72 	33.83 	38.08 
A	ICCS03012	PER_PRSC	T	P_HTHAB	BA	0.42 	0.55 	1.82 	2.11 	1.75 											
